0.5;37075;37075;0;1;1
0.5;19582;19582;0;1;1
0.5;27412;27412;0;1;1
0.5;29371;29371;0;1;1
0.5;27089;27089;0;1;1
0.5;31366;31366;0;1;1
0.5;39222;39222;0;1;1
0.5;37622;37622;0;1;1
0.5;30365;30365;0;1;1
0.5;31370;31370;0;1;1
0.5;17560;17560;0;1;1
0.5;31811;31811;0;1;1
0.5;25505;25505;0;1;1
0.5;27581;27581;0;1;1
0.5;17550;17550;0;1;1
0.5;27161;27161;0;1;1
0.5;24945;24945;0;1;1
0.5;34275;34275;0;1;1
0.5;26663;26663;0;1;1
0.5;36867;36867;0;1;1
0.5;28320;28320;0;1;1
0.5;24529;24529;0;1;1
0.5;32838;32838;0;1;1
0.5;24650;24650;0;1;1
0.5;29436;29436;0;1;1
0.5;29695;29695;0;1;1
0.5;30554;30554;0;1;1
0.5;36313;36313;0;1;1
0.5;21200;21200;0;1;1
0.5;28131;28131;0;1;1
0.5;23210;23210;0;1;1
0.5;24709;24709;0;1;1
0.5;27183;27183;0;1;1
0.5;29406;29406;0;1;1
0.5;32492;32492;0;1;1
0.5;39397;39397;0;1;1
0.5;25893;25893;0;1;1
0.5;32747;32747;0;1;1
0.5;25001;25001;0;1;1
0.5;33145;33145;0;1;1
0.5;27355;27355;0;1;1
0.5;35023;35023;0;1;1
0.5;34465;34465;0;1;1
0.5;29929;29929;0;1;1
0.5;21824;21824;0;1;1
0.5;26078;26078;0;1;1
0.5;23824;23824;0;1;1
0.5;22632;22632;0;1;1
0.5;37711;37711;0;1;1
0.5;33387;33387;0;1;1
0.5;28397;28397;0;1;1
0.5;31201;31201;0;1;1
0.5;25729;25729;0;1;1
0.5;28372;28372;0;1;1
0.5;34174;34174;0;1;1
0.5;31835;31835;0;1;1
0.5;37849;37849;0;1;1
0.5;26869;26869;0;1;1
0.5;25286;25286;0;1;1
0.5;19813;19813;0;1;1
0.5;23618;23618;0;1;1
0.5;29745;29745;0;1;1
0.5;29353;29353;0;1;1
0.5;29295;29295;0;1;1
0.5;30253;30253;0;1;1
0.5;32206;32206;0;1;1
0.5;26676;26676;0;1;1
0.5;21035;21035;0;1;1
0.5;22332;22332;0;1;1
0.5;21300;21300;0;1;1
0.5;21740;21740;0;1;1
0.5;27569;27569;0;1;1
0.5;30905;30905;0;1;1
0.5;25508;25508;0;1;1
0.5;30728;30728;0;1;1
0.5;32787;32787;0;1;1
0.5;29478;29478;0;1;1
0.5;30532;30532;0;1;1
0.5;27143;27143;0;1;1
0.5;30720;30720;0;1;1
0.5;20129;20129;0;1;1
0.5;27974;27974;0;1;1
0.5;35950;35950;0;1;1
0.5;23843;23843;0;1;1
0.5;24323;24323;0;1;1
0.5;25581;25581;0;1;1
0.5;28258;28258;0;1;1
0.5;16000;16000;0;1;1
0.5;25868;25868;0;1;1
0.5;26190;26190;0;1;1
0.5;29797;29797;0;1;1
0.5;24939;24939;0;1;1
0.5;23812;23812;0;1;1
0.5;39176;39176;0;1;1
0.5;28383;28383;0;1;1
0.5;37303;37303;0;1;1
0.5;27003;27003;0;1;1
0.5;32057;32057;0;1;1
0.5;24740;24740;0;1;1
0.5;30616;30616;0;1;1
0.5;31216;31216;0;1;1
0.5;23606;23606;0;1;1
0.5;29041;29041;0;1;1
0.5;26281;26281;0;1;1
0.5;23853;23853;0;1;1
0.5;29528;29528;0;1;1
0.5;33418;33418;0;1;1
0.5;37544;37544;0;1;1
0.5;25970;25970;0;1;1
0.5;35339;35339;0;1;1
0.5;25886;25886;0;1;1
0.5;19016;19016;0;1;1
0.5;27484;27484;0;1;1
0.5;23471;23471;0;1;1
0.5;24010;24010;0;1;1
0.5;26616;26616;0;1;1
0.5;27882;27882;0;1;1
0.5;28298;28298;0;1;1
0.5;27709;27709;0;1;1
0.5;23257;23257;0;1;1
0.5;17676;17676;0;1;1
0.5;32545;32545;0;1;1
0.5;21216;21216;0;1;1
0.5;27438;27438;0;1;1
0.5;30079;30079;0;1;1
0.5;26904;26904;0;1;1
0.5;19398;19398;0;1;1
0.5;32475;32475;0;1;1
0.5;27851;27851;0;1;1
0.5;28325;28325;0;1;1
0.5;39671;39671;0;1;1
0.5;38564;38564;0;1;1
0.5;14739;14739;0;1;1
0.5;32171;32171;0;1;1
0.5;27504;27504;0;1;1
0.5;36667;36667;0;1;1
0.5;24474;24474;0;1;1
0.5;19897;19897;0;1;1
0.5;32864;32864;0;1;1
0.5;26159;26159;0;1;1
0.5;28295;28295;0;1;1
0.5;22736;22736;0;1;1
0.5;22754;22754;0;1;1
0.5;20766;20766;0;1;1
0.5;25254;25254;0;1;1
0.5;21867;21867;0;1;1
0.5;20707;20707;0;1;1
0.5;20056;20056;0;1;1
0.5;25026;25026;0;1;1
0.5;25275;25275;0;1;1
0.5;31942;31942;0;1;1
0.5;28994;28994;0;1;1
0.5;32294;32294;0;1;1
0.5;19884;19884;0;1;1
0.5;33117;33117;0;1;1
0.5;32509;32509;0;1;1
0.5;31145;31145;0;1;1
0.5;23677;23677;0;1;1
0.5;41745;41745;0;1;1
0.5;28884;28884;0;1;1
0.5;28640;28640;0;1;1
0.5;28712;28712;0;1;1
0.5;26403;26403;0;1;1
0.5;26927;26927;0;1;1
0.5;38275;38275;0;1;1
0.5;24562;24562;0;1;1
0.5;25909;25909;0;1;1
0.5;34129;34129;0;1;1
0.5;28753;28753;0;1;1
0.5;30587;30587;0;1;1
0.5;36570;36570;0;1;1
0.5;19304;19304;0;1;1
0.5;32344;32344;0;1;1
0.5;38488;38488;0;1;1
0.5;25440;25440;0;1;1
0.5;22239;22239;0;1;1
0.5;27546;27546;0;1;1
0.5;25669;25669;0;1;1
0.5;35188;35188;0;1;1
0.5;29190;29190;0;1;1
0.5;34456;34456;0;1;1
0.5;36515;36515;0;1;1
0.5;33248;33248;0;1;1
0.5;32169;32169;0;1;1
0.5;36693;36693;0;1;1
0.5;27775;27775;0;1;1
0.5;27356;27356;0;1;1
0.5;37124;37124;0;1;1
0.5;28751;28751;0;1;1
0.5;27350;27350;0;1;1
0.5;22295;22295;0;1;1
0.5;39811;39811;0;1;1
0.5;28401;28401;0;1;1
0.5;29280;29280;0;1;1
0.5;27000;27000;0;1;1
0.5;29805;29805;0;1;1
0.5;20537;20537;0;1;1
0.5;22700;22700;0;1;1
0.5;32594;32594;0;1;1
0.5;34210;34210;0;1;1
0.5;29698;29698;0;1;1
0.5;32846;32846;0;1;1
0.5;33707;33707;0;1;1
0.5;29483;29483;0;1;1
0.5;34622;34622;0;1;1
0.5;38471;38471;0;1;1
0.5;25860;25860;0;1;1
0.5;41211;41211;0;1;1
0.5;37216;37216;0;1;1
0.5;24336;24336;0;1;1
0.5;36096;36096;0;1;1
0.5;33748;33748;0;1;1
0.5;32384;32384;0;1;1
0.5;30478;30478;0;1;1
0.5;21889;21889;0;1;1
0.5;24621;24621;0;1;1
0.5;26899;26899;0;1;1
0.5;33285;33285;0;1;1
0.5;37735;37735;0;1;1
0.5;34343;34343;0;1;1
0.5;25919;25919;0;1;1
0.5;27597;27597;0;1;1
0.5;34241;34241;0;1;1
0.5;27928;27928;0;1;1
0.5;28998;28998;0;1;1
0.5;30325;30325;0;1;1
0.5;18601;18601;0;1;1
0.5;28883;28883;0;1;1
0.5;35608;35608;0;1;1
0.5;28698;28698;0;1;1
0.5;13334;13334;0;1;1
0.5;35098;35098;0;1;1
0.5;22908;22908;0;1;1
0.5;26987;26987;0;1;1
0.5;40271;40271;0;1;1
0.5;31324;31324;0;1;1
0.5;22166;22166;0;1;1
0.5;30552;30552;0;1;1
0.5;27601;27601;0;1;1
0.5;31571;31571;0;1;1
0.5;31681;31681;0;1;1
0.5;30177;30177;0;1;1
0.5;16999;16999;0;1;1
0.5;33931;33931;0;1;1
0.5;28399;28399;0;1;1
0.5;24517;24517;0;1;1
0.5;34110;34110;0;1;1
0.5;34507;34507;0;1;1
0.5;27130;27130;0;1;1
0.5;38872;38872;0;1;1
0.5;33501;33501;0;1;1
0.5;20087;20087;0;1;1
0.5;18258;18258;0;1;1
0.5;15476;15476;0;1;1
0.5;29795;29795;0;1;1
0.5;27993;27993;0;1;1
0.5;22592;22592;0;1;1
0.5;27045;27045;0;1;1
0.5;28045;28045;0;1;1
0.5;27076;27076;0;1;1
0.5;27661;27661;0;1;1
0.5;34157;34157;0;1;1
0.5;28338;28338;0;1;1
0.5;37734;37734;0;1;1
0.5;35814;35814;0;1;1
0.5;33035;33035;0;1;1
0.5;34048;34048;0;1;1
0.5;32794;32794;0;1;1
0.5;15920;15920;0;1;1
0.5;40419;40419;0;1;1
0.5;27100;27100;0;1;1
0.5;34615;34615;0;1;1
0.5;29164;29164;0;1;1
0.5;23709;23709;0;1;1
0.5;25817;25817;0;1;1
0.5;31348;31348;0;1;1
0.5;14609;14609;0;1;1
0.5;31409;31409;0;1;1
0.5;29794;29794;0;1;1
0.5;26036;26036;0;1;1
0.5;33989;33989;0;1;1
0.5;26874;26874;0;1;1
0.5;37838;37838;0;1;1
0.5;30948;30948;0;1;1
0.5;28193;28193;0;1;1
0.5;28667;28667;0;1;1
0.5;34080;34080;0;1;1
0.5;28854;28854;0;1;1
0.5;16044;16044;0;1;1
0.5;34679;34679;0;1;1
0.5;19685;19685;0;1;1
0.5;34731;34731;0;1;1
0.5;30014;30014;0;1;1
0.5;27434;27434;0;1;1
0.5;27806;27806;0;1;1
0.5;35497;35497;0;1;1
0.5;34311;34311;0;1;1
0.5;42238;42238;0;1;1
0.5;30551;30551;0;1;1
0.5;22161;22161;0;1;1
0.5;40962;40962;0;1;1
0.5;31123;31123;0;1;1
0.5;23010;23010;0;1;1
0.5;32078;32078;0;1;1
0.5;16060;16060;0;1;1
0.5;28491;28491;0;1;1
0.5;23711;23711;0;1;1
0.5;30375;30375;0;1;1
0.5;34107;34107;0;1;1
0.5;30158;30158;0;1;1
0.5;32732;32732;0;1;1
0.5;36895;36895;0;1;1
0.5;27758;27758;0;1;1
0.5;22001;22001;0;1;1
0.5;33014;33014;0;1;1
0.5;32105;32105;0;1;1
0.5;26013;26013;0;1;1
0.5;31762;31762;0;1;1
0.5;24086;24086;0;1;1
0.5;31399;31399;0;1;1
0.5;28206;28206;0;1;1
0.5;26840;26840;0;1;1
0.5;27344;27344;0;1;1
0.5;28238;28238;0;1;1
0.5;35698;35698;0;1;1
0.5;25661;25661;0;1;1
0.5;31515;31515;0;1;1
0.5;35687;35687;0;1;1
0.5;36297;36297;0;1;1
0.5;27887;27887;0;1;1
0.5;27078;27078;0;1;1
0.5;27777;27777;0;1;1
0.5;33046;33046;0;1;1
0.5;22197;22197;0;1;1
0.5;36426;36426;0;1;1
0.5;20501;20501;0;1;1
0.5;34461;34461;0;1;1
0.5;33784;33784;0;1;1
0.5;29479;29479;0;1;1
0.5;32719;32719;0;1;1
0.5;32534;32534;0;1;1
0.5;24120;24120;0;1;1
0.5;30132;30132;0;1;1
0.5;27321;27321;0;1;1
0.5;34696;34696;0;1;1
0.5;27698;27698;0;1;1
0.5;29354;29354;0;1;1
0.5;26752;26752;0;1;1
0.5;22897;22897;0;1;1
0.5;35323;35323;0;1;1
0.5;30353;30353;0;1;1
0.5;39253;39253;0;1;1
0.5;32739;32739;0;1;1
0.5;34378;34378;0;1;1
0.5;37449;37449;0;1;1
0.5;28231;28231;0;1;1
0.5;36706;36706;0;1;1
0.5;39524;39524;0;1;1
0.5;25030;25030;0;1;1
0.5;30166;30166;0;1;1
0.5;27132;27132;0;1;1
0.5;35707;35707;0;1;1
0.5;24456;24456;0;1;1
0.5;23129;23129;0;1;1
0.5;27084;27084;0;1;1
0.5;30099;30099;0;1;1
0.5;29548;29548;0;1;1
0.5;25426;25426;0;1;1
0.5;38772;38772;0;1;1
0.5;20992;20992;0;1;1
0.5;29473;29473;0;1;1
0.5;19742;19742;0;1;1
0.5;23958;23958;0;1;1
0.5;35301;35301;0;1;1
0.5;30935;30935;0;1;1
0.5;29242;29242;0;1;1
0.5;38479;38479;0;1;1
0.5;32864;32864;0;1;1
0.5;40582;40582;0;1;1
0.5;31810;31810;0;1;1
0.5;32377;32377;0;1;1
0.5;35271;35271;0;1;1
0.5;36085;36085;0;1;1
0.5;28552;28552;0;1;1
0.5;16845;16845;0;1;1
0.5;20477;20477;0;1;1
0.5;30367;30367;0;1;1
0.5;35020;35020;0;1;1
0.5;23503;23503;0;1;1
0.5;35173;35173;0;1;1
0.5;23776;23776;0;1;1
0.5;32426;32426;0;1;1
0.5;25091;25091;0;1;1
0.5;20998;20998;0;1;1
0.5;32497;32497;0;1;1
0.5;20486;20486;0;1;1
0.5;22814;22814;0;1;1
0.5;21899;21899;0;1;1
0.5;34457;34457;0;1;1
0.5;25350;25350;0;1;1
0.5;26880;26880;0;1;1
0.5;33807;33807;0;1;1
0.5;31464;31464;0;1;1
0.5;29877;29877;0;1;1
0.5;23855;23855;0;1;1
0.5;20400;20400;0;1;1
0.5;25045;25045;0;1;1
0.5;35637;35637;0;1;1
0.5;24941;24941;0;1;1
0.5;27381;27381;0;1;1
0.5;31615;31615;0;1;1
0.5;27185;27185;0;1;1
0.5;27114;27114;0;1;1
0.5;23782;23782;0;1;1
0.5;38881;38881;0;1;1
0.5;27065;27065;0;1;1
0.5;23010;23010;0;1;1
0.5;36840;36840;0;1;1
0.5;35616;35616;0;1;1
0.5;36538;36538;0;1;1
0.5;40530;40530;0;1;1
0.5;30707;30707;0;1;1
0.5;37650;37650;0;1;1
0.5;33323;33323;0;1;1
0.5;21160;21160;0;1;1
0.5;27036;27036;0;1;1
0.5;17315;17315;0;1;1
0.5;31873;31873;0;1;1
0.5;29758;29758;0;1;1
0.5;17429;17429;0;1;1
0.5;31895;31895;0;1;1
0.5;29306;29306;0;1;1
0.5;36082;36082;0;1;1
0.5;25742;25742;0;1;1
0.5;28924;28924;0;1;1
0.5;35083;35083;0;1;1
0.5;24790;24790;0;1;1
0.5;37268;37268;0;1;1
0.5;24366;24366;0;1;1
0.5;35662;35662;0;1;1
0.5;24243;24243;0;1;1
0.5;29379;29379;0;1;1
0.5;19743;19743;0;1;1
0.5;34694;34694;0;1;1
0.5;26425;26425;0;1;1
0.5;29922;29922;0;1;1
0.5;32006;32006;0;1;1
0.5;34603;34603;0;1;1
0.5;31331;31331;0;1;1
0.5;30354;30354;0;1;1
0.5;30864;30864;0;1;1
0.5;28372;28372;0;1;1
0.5;41451;41451;0;1;1
0.5;22003;22003;0;1;1
0.5;30524;30524;0;1;1
0.5;19088;19088;0;1;1
0.5;21947;21947;0;1;1
0.5;31125;31125;0;1;1
0.5;33620;33620;0;1;1
0.5;19735;19735;0;1;1
0.5;29969;29969;0;1;1
0.5;25474;25474;0;1;1
0.5;37009;37009;0;1;1
0.5;28259;28259;0;1;1
0.5;30770;30770;0;1;1
0.5;26877;26877;0;1;1
0.5;23445;23445;0;1;1
0.5;19998;19998;0;1;1
0.5;31263;31263;0;1;1
0.5;23848;23848;0;1;1
0.5;17683;17683;0;1;1
0.5;33693;33693;0;1;1
0.5;29043;29043;0;1;1
0.5;33915;33915;0;1;1
0.5;22601;22601;0;1;1
0.5;36722;36722;0;1;1
0.5;29529;29529;0;1;1
0.5;28878;28878;0;1;1
0.5;27913;27913;0;1;1
0.5;25508;25508;0;1;1
0.5;24778;24778;0;1;1
0.5;26554;26554;0;1;1
0.5;25316;25316;0;1;1
0.5;31668;31668;0;1;1
0.5;35969;35969;0;1;1
0.5;28857;28857;0;1;1
0.5;33897;33897;0;1;1
0.5;26337;26337;0;1;1
0.5;30912;30912;0;1;1
0.5;27896;27896;0;1;1
0.5;24922;24922;0;1;1
0.5;29517;29517;0;1;1
0.5;39899;39899;0;1;1
0.5;22698;22698;0;1;1
0.5;27354;27354;0;1;1
0.5;30350;30350;0;1;1
0.5;22182;22182;0;1;1
0.5;34792;34792;0;1;1
0.5;29684;29684;0;1;1
0.5;25309;25309;0;1;1
0.5;27096;27096;0;1;1
0.5;34787;34787;0;1;1
0.5;38674;38674;0;1;1
0.5;26936;26936;0;1;1
0.5;33204;33204;0;1;1
0.5;25749;25749;0;1;1
0.5;32947;32947;0;1;1
0.5;28839;28839;0;1;1
0.5;22921;22921;0;1;1
0.5;37007;37007;0;1;1
0.5;34168;34168;0;1;1
0.5;37231;37231;0;1;1
0.5;27515;27515;0;1;1
0.5;23080;23080;0;1;1
0.5;28450;28450;0;1;1
0.5;25848;25848;0;1;1
0.5;27254;27254;0;1;1
0.5;30036;30036;0;1;1
0.5;25664;25664;0;1;1
0.5;16700;16700;0;1;1
0.5;24728;24728;0;1;1
0.5;33662;33662;0;1;1
0.5;38078;38078;0;1;1
0.5;30644;30644;0;1;1
0.5;29656;29656;0;1;1
0.5;28452;28452;0;1;1
0.5;34404;34404;0;1;1
0.5;35719;35719;0;1;1
0.5;29786;29786;0;1;1
0.5;22907;22907;0;1;1
0.5;32513;32513;0;1;1
0.5;35185;35185;0;1;1
0.5;37904;37904;0;1;1
0.5;40475;40475;0;1;1
0.5;32173;32173;0;1;1
0.5;31005;31005;0;1;1
0.5;37433;37433;0;1;1
0.5;27068;27068;0;1;1
0.5;25121;25121;0;1;1
0.5;19470;19470;0;1;1
0.5;25310;25310;0;1;1
0.5;32897;32897;0;1;1
0.5;30440;30440;0;1;1
0.5;31674;31674;0;1;1
0.5;25041;25041;0;1;1
0.5;26845;26845;0;1;1
0.5;35474;35474;0;1;1
0.5;34906;34906;0;1;1
0.5;23443;23443;0;1;1
0.5;33843;33843;0;1;1
0.5;30111;30111;0;1;1
0.5;36787;36787;0;1;1
0.5;29724;29724;0;1;1
0.5;29353;29353;0;1;1
0.5;32516;32516;0;1;1
0.5;25564;25564;0;1;1
0.5;26622;26622;0;1;1
0.5;24600;24600;0;1;1
0.5;35982;35982;0;1;1
0.5;28734;28734;0;1;1
0.5;35588;35588;0;1;1
0.5;30461;30461;0;1;1
0.5;21451;21451;0;1;1
0.5;32593;32593;0;1;1
0.5;34606;34606;0;1;1
0.5;34081;34081;0;1;1
0.5;30855;30855;0;1;1
0.5;29041;29041;0;1;1
0.5;31062;31062;0;1;1
0.5;27473;27473;0;1;1
0.5;30577;30577;0;1;1
0.5;29658;29658;0;1;1
0.5;35554;35554;0;1;1
0.5;25990;25990;0;1;1
0.5;29329;29329;0;1;1
0.5;31701;31701;0;1;1
0.5;39481;39481;0;1;1
0.5;27448;27448;0;1;1
0.5;24245;24245;0;1;1
0.5;33602;33602;0;1;1
0.5;35285;35285;0;1;1
0.5;34429;34429;0;1;1
0.5;31749;31749;0;1;1
0.5;32060;32060;0;1;1
0.5;17761;17761;0;1;1
0.5;34318;34318;0;1;1
0.5;29550;29550;0;1;1
0.5;22648;22648;0;1;1
0.5;23890;23890;0;1;1
0.5;18890;18890;0;1;1
0.5;15788;15788;0;1;1
0.5;21941;21941;0;1;1
0.5;34026;34026;0;1;1
0.5;26502;26502;0;1;1
0.5;35065;35065;0;1;1
0.5;23755;23755;0;1;1
0.5;30048;30048;0;1;1
0.5;33825;33825;0;1;1
0.5;32003;32003;0;1;1
0.5;38383;38383;0;1;1
0.5;38597;38597;0;1;1
0.5;28458;28458;0;1;1
0.5;23330;23330;0;1;1
0.5;21136;21136;0;1;1
0.5;31128;31128;0;1;1
0.5;27930;27930;0;1;1
0.5;24660;24660;0;1;1
0.5;37896;37896;0;1;1
0.5;33349;33349;0;1;1
0.5;21614;21614;0;1;1
0.5;29662;29662;0;1;1
0.5;28515;28515;0;1;1
0.5;18590;18590;0;1;1
0.5;33532;33532;0;1;1
0.5;28554;28554;0;1;1
0.5;29632;29632;0;1;1
0.5;23528;23528;0;1;1
