ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18900;18900;502;0;6000;0;0;0;6000;0;0.02656084656084656;0.002126984126984127;;90565;90567;13552;195644;90565;90569;90571;11517;197669;90569
2;19;20000;20000;1116;0;5670;300;270;0;5670;30;0.0558;0.0020099999999999996;;201217;309078;175552;294745;206028;201218;310278;173517;296622;201219
3;18;28350;28350;779;0;4000;100;-24;0;4000;124;0.02747795414462081;0.001417989417989418;;140422;360204;4552;503960;144972;140426;359957;20517;1280072;146567
4;17;30240;30240;5116;0;3750;1980;386;0;3750;1594;0.16917989417989418;0.0013293650793650795;;921687;1398963;9952;652627;1026292;921687;1246538;7917;690467;998547
5;16;33750;33750;2728;0;3360;1041;26;0;3360;1015;0.08082962962962963;0.001191111111111111;;491485;1904720;40552;1582461;617311;491472;1903763;38517;1911662;614943
6;15;35000;35000;2029;0;3240;982;250;0;3240;732;0.05797142857142857;0.0011485714285714285;;365667;2180482;175552;2086809;516586;365674;1675520;173517;2191727;459074
7;14;39375;39375;1026;0;2880;430;11;0;2880;419;0.02605714285714286;0.001020952380952381;;185017;1815303;18062;2460846;246185;184998;1595461;16037;2549160;241976
8;13;42000;42000;1118;0;2700;439;46;0;2700;393;0.02661904761904762;0.0009571428571428571;;201556;2079548;175556;2654075;296312;201556;2011235;173521;2759510;279132
9;12;45000;45000;256;0;2520;148;71;0;2520;77;0.005688888888888889;0.0008933333333333334;;46276;1653883;175556;2870524;80520;46280;1448691;173521;3365276;66384
10;11;50000;50000;1846;0;2268;822;-84;0;2268;906;0.03692;0.000804;;332603;2679063;175556;2936921;487788;332592;2623710;173521;4542706;534147
11;10;54000;54000;8025;0;2100;4718;789;0;2100;3929;0.1486111111111111;0.0007444444444444445;;1445656;4864845;175556;3260279;2687859;1445658;3959030;173521;3467412;2447525
12;9;56700;56700;1365;0;2000;652;53;0;2000;599;0.024074074074074074;0.000708994708994709;;246023;4814245;262915;5030967;475789;246010;2599581;261023;5427561;415021
13;8;60000;60000;3288;0;1890;1835;412;0;1890;1423;0.0548;0.00067;;592392;5514814;385654;5439460;1363562;592382;3288796;383667;5458669;963552
14;7;60480;60480;377;0;1875;208;29;0;1875;179;0.006233465608465608;0.0006646825396825397;;68053;4240645;948179;8651657;135507;68052;1664077;946163;6047052;99939
15;6;63000;63000;3265;0;1800;2015;373;0;1800;1642;0.05182539682539682;0.0006380952380952382;;588262;7995200;175556;8731361;1898932;588250;3424099;173521;7166314;1225745
16;5;70875;70875;2285;4;1600;1279;81;0;1600;1198;0.03223985890652557;0.0005671957671957671;;411727;8799823;18953;9671218;1368771;411725;5679827;27240;8866081;1088789
17;4;72000;72000;440;3;1575;254;11;0;1575;243;0.006111111111111111;0.0005583333333333333;;79366;8090935;175556;17750430;236354;79396;2815202;173512;9286561;177512
18;3;75000;75000;978;14;1512;565;120;0;1512;445;0.01304;0.000536;;176241;8291775;175556;17925828;664308;176245;5500443;173512;9355824;380002
19;2;75600;75600;489;45;1500;331;103;0;1500;228;0.0064682539682539685;0.0005317460317460317;;88189;9108455;203170;25208097;331183;88219;4455565;201205;9540287;181603
20;1;94500;94500;2299;48;1200;1116;95;0;1200;1021;0.024328042328042327;0.0004253968253968254;;414254;10664456;185166;26657675;1779775;414257;7167694;183202;10122842;1250358
;;113400000;;;;;19215;;;;16197;0.8808361463844796;0.018944338624338634;0.8997804850088182
;;;;;;;0.1570647931303669;;;;;
