ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;33000;33000;1997;0;31;0;0;0;31;0;0.060515151515151515;0.0012181818181818183
2;9;33000;33000;3889;0;31;0;0;0;31;0;0.11784848484848486;0.0012181818181818183
3;8;40000;40000;5671;0;25;4;0;0;25;4;0.141775;0.0010049999999999998
4;7;54000;54000;5593;0;19;5;0;0;19;5;0.10357407407407407;0.0007444444444444445
5;6;72000;72000;4367;0;14;2;0;0;14;2;0.06065277777777778;0.0005583333333333333
6;5;75000;75000;1715;0;14;0;0;0;14;0;0.022866666666666667;0.000536
7;4;88000;88000;3824;0;12;3;0;0;12;3;0.043454545454545454;0.0004568181818181818
8;3;91000;91000;3028;0;11;4;0;0;11;4;0.033274725274725275;0.0004417582417582418
9;2;94000;94000;201;0;11;0;0;0;11;0;0.0021382978723404255;0.00042765957446808513
10;1;95000;95000;10146;0;11;16;0;0;11;16;0.1068;0.0004231578947368421
;;1000000;;;;;34;;;;34;0.692899723483766;0.007029535306922765;0.6999292587906888
;;;;;;;0.0;;;;;
