ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;16000;16000;344;0;63;0;0;0;63;0;0.0215;0.0025125
2;9;25000;25000;514;0;40;0;0;0;40;0;0.02056;0.001608
3;8;33000;33000;1812;0;31;3;-1;0;31;4;0.05490909090909091;0.0012181818181818183
4;7;33000;33000;2774;0;31;9;1;0;31;8;0.08406060606060606;0.0012181818181818183
5;6;40000;40000;717;0;25;1;1;0;25;0;0.017925;0.0010049999999999998
6;5;40000;40000;658;0;25;0;-1;0;25;1;0.01645;0.0010049999999999998
7;4;44000;44000;7496;0;23;17;1;0;23;16;0.17036363636363636;0.0009136363636363636
8;3;55000;55000;341;0;19;0;0;0;19;0;0.0062;0.0007309090909090909
9;2;76000;76000;8742;0;13;23;0;0;13;23;0.11502631578947368;0.0005289473684210527
10;1;91000;91000;2880;0;11;7;0;0;11;7;0.03164835164835165;0.0004417582417582418
;;1000000;;;;;60;;;;59;0.5386430007711586;0.011182114701088385;0.549825115472247
;;;;;;;0.016666666666666666;;;;;
