ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;17000;17000;1242;0;59;0;0;0;59;0;0.07305882352941176;0.002364705882352941
2;9;33000;33000;1213;0;31;2;0;0;31;2;0.03675757575757576;0.0012181818181818183
3;8;44000;44000;6384;0;23;9;1;0;23;8;0.1450909090909091;0.0009136363636363636
4;7;44000;44000;327;0;23;0;0;0;23;0;0.007431818181818182;0.0009136363636363636
5;6;46000;46000;5469;0;22;12;0;0;22;12;0.11889130434782609;0.0008739130434782608
6;5;66000;66000;5127;0;16;8;0;0;16;8;0.07768181818181819;0.0006090909090909092
7;4;71000;71000;1834;0;15;2;-1;0;15;3;0.025830985915492957;0.0005661971830985916
8;3;74000;74000;1519;0;14;2;-1;0;14;3;0.020527027027027026;0.0005432432432432432
9;2;95000;95000;3004;0;11;5;0;0;11;5;0.031621052631578946;0.0004231578947368421
10;1;98000;98000;15109;0;10;34;3;0;10;31;0.1541734693877551;0.00041020408163265306
;;1000000;;;;;74;;;;72;0.6910647840512132;0.008835966783087987;0.6999007508343011
;;;;;;;0.02702702702702703;;;;;
