ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;589;0;91;0;0;0;91;0;0.05354545454545455;0.0036545454545454546
2;9;19000;19000;599;0;53;0;0;0;53;0;0.03152631578947369;0.0021157894736842106
3;8;36000;36000;1252;0;28;3;0;0;28;3;0.034777777777777776;0.0011166666666666666
4;7;43000;43000;1635;0;24;6;0;0;24;6;0.03802325581395349;0.0009348837209302325
5;6;61000;61000;6933;0;17;22;-1;0;17;23;0.11365573770491803;0.000659016393442623
6;5;65000;65000;11590;0;16;37;3;0;16;34;0.1783076923076923;0.0006184615384615384
7;4;70000;70000;8501;0;14;28;2;0;14;26;0.12144285714285714;0.0005742857142857142
8;3;86000;86000;570;0;12;2;0;0;12;2;0.006627906976744186;0.00046744186046511623
9;2;88000;88000;1746;0;12;4;0;0;12;4;0.01984090909090909;0.0004568181818181818
10;1;91000;91000;12843;0;11;36;0;0;11;36;0.14113186813186812;0.0004417582417582418
;;1000000;;;;;138;;;;134;0.7388797752816485;0.01103966724605798;0.7499194425277065
;;;;;;;0.028985507246376812;;;;;
