ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;15000;15000;1076;0;67;0;0;0;67;0;0.07173333333333333;0.00268
2;9;25000;25000;203;0;40;0;-1;0;40;1;0.00812;0.001608
3;8;26000;26000;5853;0;39;19;5;0;39;14;0.2251153846153846;0.001546153846153846
4;7;30000;30000;2205;0;34;4;1;0;34;3;0.0735;0.00134
5;6;68000;68000;12169;0;15;22;-2;0;15;24;0.1789558823529412;0.0005911764705882353
6;5;68000;68000;1101;0;15;1;-1;0;15;2;0.016191176470588237;0.0005911764705882353
7;4;76000;76000;14839;0;13;38;1;0;13;37;0.19525;0.0005289473684210527
8;3;79000;79000;784;0;13;3;1;0;13;2;0.009924050632911392;0.0005088607594936708
9;2;94000;94000;3325;0;11;5;-1;0;11;6;0.03537234042553192;0.00042765957446808513
10;1;94000;94000;7092;2;11;25;9;0;11;16;0.0754468085106383;0.00042765957446808513
;;1000000;;;;;117;;;;105;0.8896089763413291;0.01024963406418121;0.8998586104055103
;;;;;;;0.10256410256410256;;;;;
