ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;856;0;77;0;0;0;77;0;0.06584615384615385;0.003092307692307692
2;9;20000;20000;1351;0;50;3;0;0;50;3;0.06755;0.0020099999999999996
3;8;29000;29000;2472;0;35;11;1;0;35;10;0.08524137931034483;0.001386206896551724
4;7;37000;37000;4424;0;27;14;1;0;27;13;0.11956756756756756;0.0010864864864864863
5;6;40000;40000;6372;0;25;25;4;0;25;21;0.1593;0.0010049999999999998
6;5;66000;66000;26;0;16;0;0;0;16;0;0.00039393939393939396;0.0006090909090909092
7;4;69000;69000;3379;0;15;8;0;0;15;8;0.04897101449275362;0.0005826086956521739
8;3;71000;71000;2351;0;15;12;4;0;14;8;0.033112676056338025;0.0005661971830985916
9;2;71000;71000;5927;0;14;17;-6;0;14;23;0.08347887323943662;0.0005661971830985916
10;1;78000;78000;13650;0;13;48;5;0;13;43;0.175;0.0005153846153846154
;;1000000;;;;;138;;;;129;0.8384616039065338;0.01141947966167078;0.8498810835682046
;;;;;;;0.06521739130434782;;;;;
