ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;40000;40000;511;0;25;0;0;0;25;0;0.012775;0.0010049999999999998
2;9;45000;45000;374;0;23;0;0;0;23;0;0.008311111111111111;0.0008933333333333334
3;8;46000;46000;1002;0;22;0;0;0;22;0;0.021782608695652173;0.0008739130434782608
4;7;51000;51000;1914;0;20;1;0;0;20;1;0.03752941176470588;0.0007882352941176471
5;6;53000;53000;3083;0;19;5;0;0;19;5;0.058169811320754716;0.0007584905660377359
6;5;80000;80000;1975;0;13;2;-1;0;13;3;0.0246875;0.0005024999999999999
7;4;88000;88000;2559;0;12;4;-1;0;12;5;0.029079545454545455;0.0004568181818181818
8;3;88000;88000;9104;0;12;13;1;0;12;12;0.10345454545454545;0.0004568181818181818
9;2;88000;88000;17226;0;12;22;1;0;12;21;0.19575;0.0004568181818181818
10;1;95000;95000;4919;0;11;5;0;0;11;5;0.05177894736842105;0.0004231578947368421
;;1000000;;;;;52;;;;52;0.5433184811697358;0.006615084677158363;0.5499335658468941
;;;;;;;0.0;;;;;
