ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;16000;16000;2114;0;63;0;0;0;63;0;0.132125;0.0025125
2;9;17000;17000;636;0;59;0;0;0;59;0;0.03741176470588235;0.002364705882352941
3;8;19000;19000;259;0;53;0;0;0;53;0;0.013631578947368422;0.0021157894736842106
4;7;38000;38000;1840;0;27;7;0;0;27;7;0.04842105263157895;0.0010578947368421053
5;6;42000;42000;811;0;24;0;0;0;24;0;0.01930952380952381;0.0009571428571428571
6;5;62000;62000;1276;0;17;2;0;0;17;2;0.020580645161290323;0.0006483870967741935
7;4;71000;71000;3814;0;15;10;0;0;15;10;0.05371830985915493;0.0005661971830985916
8;3;75000;75000;1861;0;14;4;0;0;14;4;0.024813333333333333;0.000536
9;2;82000;82000;8122;0;12;28;-1;0;12;29;0.09904878048780488;0.0004902439024390243
10;1;91000;91000;8112;0;11;29;1;0;11;28;0.08914285714285715;0.0004417582417582418
;;1000000;;;;;80;;;;80;0.5382028460787942;0.011690619374092166;0.5498934654528864
;;;;;;;0.0;;;;;
