ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;25000;25000;3745;0;40;0;0;0;40;0;0.1498;0.001608
2;9;28000;28000;5401;0;36;7;4;0;36;3;0.19289285714285714;0.0014357142857142856
3;8;60000;60000;4259;0;17;3;0;0;17;3;0.07098333333333333;0.00067
4;7;62000;62000;510;0;17;0;0;0;17;0;0.008225806451612904;0.0006483870967741935
5;6;80000;80000;9202;0;13;11;0;0;13;11;0.115025;0.0005024999999999999
6;5;85000;85000;61;0;12;0;0;0;12;0;0.0007176470588235295;0.0004729411764705882
7;4;92000;92000;1172;0;11;1;0;0;11;1;0.012739130434782609;0.0004369565217391304
8;3;93000;93000;1235;0;11;3;0;0;11;3;0.013279569892473118;0.000432258064516129
9;2;95000;95000;10975;0;11;15;2;0;11;13;0.11552631578947369;0.0004231578947368421
10;1;97000;97000;11025;0;10;19;3;0;10;16;0.11365979381443299;0.00041443298969072163
;;1000000;;;;;59;;;;50;0.7928494539177894;0.007044348029641892;0.7998938019474313
;;;;;;;0.15254237288135594;;;;;
