ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;20000;20000;1117;0;50;0;0;0;50;0;0.05585;0.0020099999999999996
2;9;20000;20000;633;0;50;0;0;0;50;0;0.03165;0.0020099999999999996
3;8;22000;22000;8;0;46;0;0;0;46;0;0.0003636363636363636;0.0018272727272727273
4;7;45000;45000;1110;0;23;2;0;0;23;2;0.024666666666666667;0.0008933333333333334
5;6;49000;49000;493;0;21;0;0;0;21;0;0.010061224489795918;0.0008204081632653061
6;5;57000;57000;2061;0;18;7;0;0;18;7;0.036157894736842104;0.0007052631578947368
7;4;60000;60000;9407;0;17;12;2;0;17;10;0.15678333333333333;0.00067
8;3;74000;74000;1963;0;14;1;0;0;14;1;0.026527027027027028;0.0005432432432432432
9;2;82000;82000;2807;0;13;2;0;0;13;2;0.03423170731707317;0.0004902439024390243
10;1;99000;99000;11211;0;10;20;0;0;10;20;0.11324242424242424;0.0004060606060606061
;;1000000;;;;;44;;;;42;0.4895339141767988;0.010375825133508978;0.4999097393103078
;;;;;;;0.045454545454545456;;;;;
