ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;17000;17000;1593;0;59;0;0;0;59;0;0.09370588235294118;0.002364705882352941
2;9;19000;19000;577;0;53;0;0;0;53;0;0.03036842105263158;0.0021157894736842106
3;8;21000;21000;936;0;48;2;0;0;48;2;0.044571428571428574;0.0019142857142857143
4;7;35000;35000;2118;0;29;5;0;0;29;5;0.060514285714285715;0.0011485714285714285
5;6;41000;41000;2943;0;25;12;0;0;25;12;0.07178048780487804;0.0009804878048780487
6;5;60000;60000;2506;0;17;6;0;0;17;6;0.04176666666666667;0.00067
7;4;61000;61000;3779;0;17;13;0;0;17;13;0.06195081967213115;0.000659016393442623
8;3;75000;75000;1559;0;14;5;0;0;14;5;0.020786666666666665;0.000536
9;2;87000;87000;5491;0;12;22;0;0;12;22;0.06311494252873563;0.00046206896551724135
10;1;90000;90000;6;0;12;0;0;0;12;0;6.666666666666667e-05;0.0004466666666666667
;;1000000;;;;;65;;;;65;0.4886262676970318;0.011297592329398875;0.4999238600264307
;;;;;;;0.0;;;;;
