ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;44000;44000;12772;0;23;0;0;0;23;0;0.2902727272727273;0.0009136363636363636
2;9;50000;50000;476;0;20;0;0;0;20;0;0.00952;0.000804
3;8;51000;51000;4434;0;20;2;0;0;20;2;0.08694117647058823;0.0007882352941176471
4;7;51000;51000;2403;0;20;1;0;0;20;1;0.04711764705882353;0.0007882352941176471
5;6;57000;57000;2453;0;18;1;0;0;18;1;0.043035087719298246;0.0007052631578947368
6;5;62000;62000;878;0;17;0;0;0;17;0;0.014161290322580644;0.0006483870967741935
7;4;65000;65000;4298;0;16;7;1;0;16;6;0.06612307692307692;0.0006184615384615384
8;3;83000;83000;9492;0;12;15;0;0;12;15;0.11436144578313254;0.00048433734939759034
9;2;87000;87000;3610;0;12;6;-1;0;12;7;0.04149425287356322;0.00046206896551724135
10;1;99000;99000;2996;0;10;10;1;0;10;9;0.030262626262626262;0.0004060606060606061
;;1000000;;;;;42;;;;41;0.7432893306864169;0.006618685665977563;0.7499080163523945
;;;;;;;0.023809523809523808;;;;;
