ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;41000;41000;2047;0;25;0;0;0;25;0;0.049926829268292686;0.0009804878048780487
2;9;44000;44000;137;0;23;0;0;0;23;0;0.0031136363636363636;0.0009136363636363636
3;8;45000;45000;179;0;23;0;0;0;23;0;0.003977777777777778;0.0008933333333333334
4;7;54000;54000;2121;0;19;2;0;0;19;2;0.03927777777777778;0.0007444444444444445
5;6;58000;58000;2236;0;18;3;0;0;18;3;0.03855172413793104;0.000693103448275862
6;5;60000;60000;4169;0;17;3;0;0;17;3;0.06948333333333333;0.00067
7;4;71000;71000;5490;0;15;9;-3;0;14;12;0.07732394366197183;0.0005661971830985916
8;3;71000;71000;2580;0;14;5;3;0;15;2;0.03633802816901408;0.0005661971830985916
9;2;83000;83000;9643;0;12;11;0;0;12;11;0.11618072289156627;0.00048433734939759034
10;1;98000;98000;10665;0;10;14;0;0;10;14;0.1088265306122449;0.00041020408163265306
;;1000000;;;;;47;;;;47;0.543000303993546;0.00692194119179548;0.5499222451853415
;;;;;;;0.0;;;;;
