ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;14000;14000;1239;0;72;0;0;0;72;0;0.0885;0.002871428571428571
2;9;21000;21000;2415;0;48;0;0;0;48;0;0.115;0.0019142857142857143
3;8;23000;23000;856;0;44;0;0;0;44;0;0.03721739130434783;0.0017478260869565217
4;7;26000;26000;1248;0;39;5;0;0;39;5;0.048;0.001546153846153846
5;6;36000;36000;1029;0;28;1;1;0;28;0;0.028583333333333332;0.0011166666666666666
6;5;36000;36000;747;0;28;0;-1;0;28;1;0.02075;0.0011166666666666666
7;4;37000;37000;4622;0;27;25;0;0;27;25;0.12491891891891892;0.0010864864864864863
8;3;43000;43000;500;0;24;3;-1;0;24;4;0.011627906976744186;0.0009348837209302325
9;2;46000;46000;7363;0;22;40;6;0;22;34;0.16006521739130436;0.0008739130434782608
10;1;50000;50000;57;0;20;0;0;0;20;0;0.00114;0.000804
;;1000000;;;;;74;;;;69;0.6358027679246486;0.014012310803052968;0.6498150787277016
;;;;;;;0.06756756756756757;;;;;
