ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;23000;23000;2392;0;44;0;0;0;44;0;0.104;0.0017478260869565217
2;9;27000;27000;1251;0;37;2;0;0;37;2;0.04633333333333333;0.001488888888888889
3;8;28000;28000;280;0;36;0;-1;0;36;1;0.01;0.0014357142857142856
4;7;35000;35000;7872;0;29;21;8;0;29;13;0.2249142857142857;0.0011485714285714285
5;6;44000;44000;4994;0;23;18;1;0;23;17;0.1135;0.0009136363636363636
6;5;48000;48000;6490;0;21;20;3;0;21;17;0.13520833333333335;0.0008374999999999999
7;4;64000;64000;2380;0;16;4;0;0;16;4;0.0371875;0.000628125
8;3;80000;80000;2628;0;13;10;0;0;13;10;0.03285;0.0005024999999999999
9;2;91000;91000;3564;0;11;11;0;0;11;11;0.03916483516483516;0.0004417582417582418
10;1;94000;94000;4435;0;11;12;-1;0;11;13;0.047180851063829785;0.00042765957446808513
;;1000000;;;;;98;;;;88;0.7903391386096174;0.009572179869993815;0.7999113184796112
;;;;;;;0.10204081632653061;;;;;
