ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;15000;15000;4147;0;67;0;0;0;67;0;0.2764666666666667;0.00268
2;9;25000;25000;43;0;40;0;0;0;40;0;0.00172;0.001608
3;8;32000;32000;1465;0;32;2;0;0;32;2;0.04578125;0.00125625
4;7;34000;34000;1275;0;30;4;0;0;30;4;0.0375;0.0011823529411764705
5;6;39000;39000;857;0;26;1;1;0;26;0;0.021974358974358975;0.0010307692307692307
6;5;44000;44000;3070;0;23;11;-1;0;23;12;0.06977272727272728;0.0009136363636363636
7;4;44000;44000;1047;0;23;9;4;0;23;5;0.023795454545454547;0.0009136363636363636
8;3;55000;55000;10724;0;18;46;2;0;18;44;0.19498181818181817;0.0007309090909090909
9;2;71000;71000;3239;0;14;12;4;0;14;8;0.045619718309859156;0.0005661971830985916
10;1;78000;78000;13326;1;13;52;8;0;13;44;0.17084615384615384;0.0005153846153846154
;;1000000;;;;;137;;;;119;0.8884581477970386;0.011397135788610726;0.8998552835856493
;;;;;;;0.13138686131386862;;;;;
