ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;10000;10000;504;0;100;0;0;0;100;0;0.0504;0.004019999999999999
2;9;13000;13000;10;0;77;0;0;0;77;0;0.0007692307692307692;0.003092307692307692
3;8;20000;20000;1714;0;50;7;0;0;50;7;0.0857;0.0020099999999999996
4;7;56000;56000;7959;0;18;28;-1;0;18;29;0.142125;0.0007178571428571428
5;6;66000;66000;11117;0;15;35;1;0;15;34;0.16843939393939394;0.0006090909090909092
6;5;72000;72000;9841;0;14;24;1;0;14;23;0.13668055555555556;0.0005583333333333333
7;4;75000;75000;558;0;14;2;-1;0;14;3;0.00744;0.000536
8;3;84000;84000;11532;0;12;33;6;0;12;27;0.1372857142857143;0.00047857142857142857
9;2;92000;92000;428;0;11;0;0;0;11;0;0.004652173913043478;0.0004369565217391304
10;1;95000;95000;5083;0;11;10;0;0;11;10;0.053505263157894736;0.0004231578947368421
;;1000000;;;;;139;;;;133;0.7869973316208329;0.012882274922636477;0.7998796065434693
;;;;;;;0.04316546762589928;;;;;
