ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;10000;10000;80;0;100;0;0;0;100;0;0.008;0.004019999999999999
2;9;20000;20000;939;0;50;0;0;0;50;0;0.04695;0.0020099999999999996
3;8;24000;24000;2770;0;42;8;0;0;42;8;0.11541666666666667;0.0016749999999999998
4;7;29000;29000;310;0;35;0;0;0;35;0;0.010689655172413793;0.001386206896551724
5;6;44000;44000;3227;0;23;5;0;0;23;5;0.0733409090909091;0.0009136363636363636
6;5;45000;45000;1507;0;23;3;-2;0;23;5;0.03348888888888889;0.0008933333333333334
7;4;54000;54000;2844;0;19;10;0;0;19;10;0.05266666666666667;0.0007444444444444445
8;3;55000;55000;1827;0;19;4;1;0;19;3;0.03321818181818182;0.0007309090909090909
9;2;61000;61000;15351;0;17;68;6;0;17;62;0.25165573770491806;0.000659016393442623
10;1;88000;88000;9761;0;11;27;1;0;11;26;0.11092045454545454;0.0004568181818181818
;;1000000;;;;;125;;;;119;0.7363471605540994;0.013489364704135759;0.7498365252582352
;;;;;;;0.048;;;;;
