ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;12000;12000;187;0;84;0;0;0;84;0;0.015583333333333333;0.0033499999999999997
2;9;25000;25000;481;0;40;0;0;0;40;0;0.01924;0.001608
3;8;29000;29000;1262;0;35;4;0;0;35;4;0.043517241379310345;0.001386206896551724
4;7;38000;38000;65;0;27;0;0;0;27;0;0.0017105263157894738;0.0010578947368421053
5;6;46000;46000;9618;0;22;37;2;0;22;35;0.20908695652173914;0.0008739130434782608
6;5;51000;51000;2760;0;20;7;0;0;20;7;0.05411764705882353;0.0007882352941176471
7;4;68000;68000;4336;0;15;13;-2;0;15;15;0.06376470588235295;0.0005911764705882353
8;3;74000;74000;3601;0;14;12;2;0;14;10;0.04866216216216216;0.0005432432432432432
9;2;76000;76000;14900;0;13;44;5;0;13;39;0.19605263157894737;0.0005289473684210527
10;1;82000;82000;3028;0;12;10;0;0;12;10;0.03692682926829268;0.0004902439024390243
;;1000000;;;;;127;;;;120;0.6886620335007511;0.011217860955681292;0.6998798944564324
;;;;;;;0.05511811023622047;;;;;
