ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;15000;15000;1027;0;67;0;0;0;67;0;0.06846666666666666;0.00268
2;9;17000;17000;97;0;59;0;0;0;59;0;0.005705882352941176;0.002364705882352941
3;8;19000;19000;296;0;53;0;0;0;53;0;0.015578947368421053;0.0021157894736842106
4;7;35000;35000;1312;0;29;3;0;0;29;3;0.03748571428571429;0.0011485714285714285
5;6;36000;36000;2892;0;28;5;0;0;28;5;0.08033333333333334;0.0011166666666666666
6;5;52000;52000;1933;0;20;8;0;0;20;8;0.03717307692307692;0.000773076923076923
7;4;61000;61000;1487;0;17;4;0;0;17;4;0.02437704918032787;0.000659016393442623
8;3;80000;80000;4492;0;13;6;0;0;13;6;0.05615;0.0005024999999999999
9;2;84000;84000;12496;0;12;43;1;0;12;42;0.14876190476190476;0.00047857142857142857
10;1;90000;90000;1218;0;12;3;0;0;12;3;0.013533333333333333;0.0004466666666666667
;;1000000;;;;;72;;;;71;0.4875659082057194;0.012285564863032887;0.49985147306875227
;;;;;;;0.013888888888888888;;;;;
