ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;10000;10000;80;0;100;0;0;0;100;0;0.008;0.004019999999999999
2;9;17000;17000;340;0;59;0;0;0;59;0;0.02;0.002364705882352941
3;8;17000;17000;106;0;59;0;0;0;59;0;0.0062352941176470585;0.002364705882352941
4;7;26000;26000;1406;0;39;2;0;0;39;2;0.05407692307692308;0.001546153846153846
5;6;38000;38000;600;0;27;1;0;0;27;1;0.015789473684210527;0.0010578947368421053
6;5;42000;42000;273;0;24;0;0;0;24;0;0.0065;0.0009571428571428571
7;4;57000;57000;4858;0;18;19;-1;0;18;20;0.0852280701754386;0.0007052631578947368
8;3;63000;63000;11780;0;16;37;2;0;16;35;0.18698412698412697;0.0006380952380952382
9;2;90000;90000;3414;0;12;6;0;0;12;6;0.03793333333333333;0.0004466666666666667
10;1;93000;93000;19958;0;11;62;0;0;11;62;0.2146021505376344;0.000432258064516129
;;1000000;;;;;127;;;;126;0.635349371909314;0.01453288633201746;0.6498822582413314
;;;;;;;0.007874015748031496;;;;;
