ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;29000;29000;1017;0;35;0;0;0;35;0;0.03506896551724138;0.001386206896551724
2;9;34000;34000;803;0;30;0;0;0;30;0;0.023617647058823528;0.0011823529411764705
3;8;43000;43000;2109;0;24;3;0;0;24;3;0.04904651162790698;0.0009348837209302325
4;7;55000;55000;362;0;19;0;0;0;19;0;0.006581818181818182;0.0007309090909090909
5;6;64000;64000;9334;0;16;17;0;0;16;17;0.14584375;0.000628125
6;5;69000;69000;3327;0;15;1;-1;0;15;2;0.04821739130434782;0.0005826086956521739
7;4;69000;69000;5990;0;15;6;2;0;15;4;0.08681159420289855;0.0005826086956521739
8;3;74000;74000;6362;0;14;9;0;0;14;9;0.08597297297297297;0.0005432432432432432
9;2;89000;89000;746;0;12;1;0;0;12;1;0.008382022471910113;0.00045168539325842697
10;1;94000;94000;274;0;11;0;0;0;11;0;0.0029148936170212765;0.00042765957446808513
;;1000000;;;;;37;;;;36;0.4924575669549408;0.007450283251841622;0.4999078502067824
;;;;;;;0.02702702702702703;;;;;
