ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;17000;17000;2501;0;59;0;0;0;59;0;0.14711764705882352;0.002364705882352941
2;9;32000;32000;2664;0;32;4;0;0;32;4;0.08325;0.00125625
3;8;33000;33000;2386;0;31;4;1;0;31;3;0.0723030303030303;0.0012181818181818183
4;7;40000;40000;3767;0;25;9;0;0;25;9;0.094175;0.0010049999999999998
5;6;43000;43000;405;0;24;0;0;0;24;0;0.009418604651162791;0.0009348837209302325
6;5;51000;51000;13016;0;20;36;8;0;20;28;0.2552156862745098;0.0007882352941176471
7;4;55000;55000;361;0;19;2;1;0;19;1;0.0065636363636363635;0.0007309090909090909
8;3;86000;86000;1244;0;12;2;-2;0;12;4;0.014465116279069767;0.00046744186046511623
9;2;91000;91000;7013;0;11;16;-8;0;11;24;0.07706593406593407;0.0004417582417582418
10;1;100000;100000;18074;2;10;47;20;0;10;27;0.18074;0.000402
;;1000000;;;;;120;;;;100;0.9403146549961666;0.009609365908715087;0.9499240209048817
;;;;;;;0.16666666666666666;;;;;
