ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;558;0;77;0;0;0;77;0;0.042923076923076925;0.003092307692307692
2;9;17000;17000;1436;0;59;5;0;0;59;5;0.08447058823529412;0.002364705882352941
3;8;44000;44000;2491;0;23;4;0;0;23;4;0.056613636363636366;0.0009136363636363636
4;7;54000;54000;3305;0;19;8;0;0;19;8;0.061203703703703705;0.0007444444444444445
5;6;55000;55000;338;0;19;0;0;0;19;0;0.006145454545454545;0.0007309090909090909
6;5;67000;67000;5917;0;15;17;-3;0;15;20;0.0883134328358209;0.0006000000000000001
7;4;71000;71000;16928;0;14;47;5;0;14;42;0.2384225352112676;0.0005661971830985916
8;3;82000;82000;2462;0;13;5;0;0;13;5;0.030024390243902438;0.0004902439024390243
9;2;94000;94000;6645;0;11;24;0;0;11;24;0.07069148936170212;0.00042765957446808513
10;1;98000;98000;1052;0;11;1;0;0;11;1;0.01073469387755102;0.00041020408163265306
;;1000000;;;;;111;;;;109;0.6895430013014098;0.010340308215288885;0.6998833095166986
;;;;;;;0.018018018018018018;;;;;
