ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;34000;34000;1520;0;30;0;0;0;30;0;0.04470588235294118;0.0011823529411764705
2;9;38000;38000;5651;0;27;3;1;0;27;2;0.1487105263157895;0.0010578947368421053
3;8;38000;38000;1555;0;27;2;2;0;27;0;0.04092105263157895;0.0010578947368421053
4;7;40000;40000;3067;0;25;4;3;0;25;1;0.076675;0.0010049999999999998
5;6;42000;42000;5114;0;24;7;4;0;24;3;0.12176190476190477;0.0009571428571428571
6;5;46000;46000;2742;0;22;5;0;0;22;5;0.059608695652173915;0.0008739130434782608
7;4;77000;77000;3938;0;13;3;0;0;13;3;0.05114285714285714;0.0005220779220779221
8;3;91000;91000;1029;0;11;2;0;0;11;2;0.011307692307692309;0.0004417582417582418
9;2;93000;93000;22585;0;11;38;1;0;11;37;0.2428494623655914;0.000432258064516129
10;1;100000;100000;9430;1;10;12;4;0;10;8;0.0943;0.000402
;;1000000;;;;;76;;;;61;0.8919830735305292;0.007932292543834091;0.8999153660743633
;;;;;;;0.19736842105263158;;;;;
