ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;19000;19000;1328;0;53;0;0;0;53;0;0.06989473684210526;0.0021157894736842106
2;9;21000;21000;1454;0;48;3;0;0;48;3;0.06923809523809524;0.0019142857142857143
3;8;25000;25000;5450;0;40;20;4;0;40;16;0.218;0.001608
4;7;39000;39000;2129;0;26;5;0;0;26;5;0.05458974358974359;0.0010307692307692307
5;6;42000;42000;856;0;24;3;1;0;24;2;0.02038095238095238;0.0009571428571428571
6;5;54000;54000;384;0;19;0;-1;0;19;1;0.0071111111111111115;0.0007444444444444445
7;4;66000;66000;1934;0;16;3;0;0;16;3;0.029303030303030303;0.0006090909090909092
8;3;84000;84000;27781;0;12;70;4;0;12;66;0.33072619047619045;0.00047857142857142857
9;2;85000;85000;2049;0;12;8;5;0;12;3;0.024105882352941175;0.0004729411764705882
10;1;89000;89000;5885;0;12;18;4;0;12;14;0.06612359550561797;0.00045168539325842697
;;1000000;;;;;130;;;;113;0.8894733377997875;0.01038272062771781;0.8998560584275054
;;;;;;;0.13076923076923078;;;;;
