ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;31000;31000;291;0;33;0;0;0;33;0;0.009387096774193549;0.001296774193548387
2;9;35000;35000;10303;0;29;8;5;0;29;3;0.29437142857142856;0.0011485714285714285
3;8;48000;48000;2879;0;21;4;0;0;21;4;0.05997916666666667;0.0008374999999999999
4;7;78000;78000;8597;0;13;8;-5;0;13;13;0.11021794871794872;0.0005153846153846154
5;6;80000;80000;4840;0;13;1;-3;0;13;4;0.0605;0.0005024999999999999
6;5;81000;81000;7074;0;13;11;2;0;13;9;0.08733333333333333;0.0004962962962962963
7;4;87000;87000;1539;0;12;2;-2;0;12;4;0.017689655172413794;0.00046206896551724135
8;3;89000;89000;12786;0;11;25;15;0;11;10;0.1436629213483146;0.00045168539325842697
9;2;95000;95000;3213;0;11;5;-1;0;11;6;0.033821052631578946;0.0004231578947368421
10;1;97000;97000;12263;4;10;23;9;0;10;14;0.12642268041237115;0.00041443298969072163
;;1000000;;;;;87;;;;67;0.9433852836282494;0.006548371777003959;0.9499336554052533
;;;;;;;0.22988505747126436;;;;;
