ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;18900;18900;95;0;6000;0;0;0;6000;0;0.0050264550264550265;0.002126984126984127;17299;17299;13537;194670;17295;17301;11501;197667
2;19;20000;20000;255;0;5670;0;0;0;5670;0;0.01275;0.0020099999999999996;46097;46097;175537;219700;46093;46099;173487;222572
3;18;25200;25200;245;0;4500;0;0;0;4500;0;0.009722222222222222;0.0015952380952380953;44295;44295;31537;273001;44291;44297;29501;275944
4;17;26250;26250;937;0;4320;0;0;0;4320;0;0.03569523809523809;0.0015314285714285714;168871;173551;40537;324613;168867;173331;38501;327606
5;16;39375;39375;1960;0;2880;1080;110;0;2880;970;0.049777777777777775;0.001020952380952381;353112;445316;18037;500982;353113;445513;16001;1713174
6;15;40000;40000;4216;0;2835;1320;92;0;2835;1228;0.1054;0.0010049999999999998;759567;1392424;229591;861731;759566;1031255;227536;1640754
7;14;45000;45000;2944;0;2520;1078;-63;0;2520;1141;0.06542222222222223;0.0008933333333333334;530373;1388198;175537;1628944;530355;800600;173487;2220607
8;13;45360;45360;3489;0;2500;1302;166;0;2500;1136;0.07691798941798941;0.0008862433862433862;628577;2567921;9959;2167024;628578;2091003;7915;2694343
9;12;56700;56700;3144;0;2000;772;-23;0;2000;795;0.05544973544973545;0.000708994708994709;566476;2813185;38990;2807510;566472;2478243;36932;3913162
10;11;60000;60000;380;0;1890;91;-26;0;1890;117;0.006333333333333333;0.00067;68603;710248;229862;3381027;68601;714086;227774;4403023
11;10;60480;60480;647;0;1875;175;-10;0;1875;185;0.010697751322751322;0.0006646825396825397;116662;1079266;9942;3487003;116660;1367754;7905;4504821
12;9;65625;65625;1033;0;1728;324;-18;0;1728;342;0.01574095238095238;0.0006125714285714285;186257;3351569;18042;3605701;186258;3224987;16005;5568297
13;8;67500;67500;3753;0;1680;1406;-12;0;1680;1418;0.0556;0.0005955555555555556;676092;3750890;85542;3863901;676094;3475449;83505;4634325
14;7;70000;70000;99;0;1620;10;-23;0;1620;33;0.0014142857142857143;0.0005742857142857142;18028;2293320;175542;4548002;18026;2687989;173505;5977652
15;6;70875;70875;4244;0;1600;1855;101;0;1600;1754;0.05988007054673721;0.0005671957671957671;764594;4625826;18042;4573944;764594;3409089;16005;5662625
16;5;75000;75000;5604;0;1512;2122;61;0;1512;2061;0.07472;0.000536;1009510;6184684;175542;5579056;1009511;5092188;173505;6152776
17;4;78750;78750;4883;0;1440;1920;415;0;1440;1505;0.062006349206349204;0.0005104761904761905;879615;7123085;579657;6604830;879615;3733761;577665;6592274
18;3;84000;84000;7426;2;1350;3088;387;0;1350;2701;0.0884047619047619;0.00047857142857142857;1337709;10779317;175542;10132773;1337710;7431049;173505;8706714
19;2;94500;94500;2280;9;1200;823;110;0;1200;713;0.02412698412698413;0.0004253968253968254;410846;10148598;110996;20242268;410844;5195842;108939;11556387
20;1;100000;100000;6686;26;1134;2546;428;0;1134;2118;0.06686;0.000402;1204383;14698045;229596;23135098;1204383;8294487;227521;11979901
;;113400000;;;;;19912;;;;18217;0.8819461287477953;0.01781491005291005;0.8997610388007053
;;;;;;;0.0851245480112495;;;;;
