ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;15750;15750;581;0;7200;0;0;0;7200;0;0.03688888888888889;0.0025523809523809527;104781;104781;40537;195175;104777;104783;38487;197663
2;19;26250;26250;1191;0;4320;0;0;0;4320;0;0.04537142857142857;0.0015314285714285714;214718;221479;40537;307611;214717;221783;38501;1004768
3;18;30240;30240;6842;0;3750;2040;270;0;3750;1770;0.22625661375661377;0.0013293650793650795;1232483;1586740;9937;529582;1232464;1585550;7901;607119
4;17;33750;33750;4692;0;3360;1830;330;0;3360;1500;0.1390222222222222;0.001191111111111111;845243;2449530;40537;1769572;845242;2448054;38501;1771952
5;16;37800;37800;424;0;3000;60;12;0;3000;48;0.011216931216931217;0.0010634920634920635;76527;1327427;31537;2630285;76523;303447;29501;2624802
6;15;40000;40000;387;0;2835;60;10;0;2835;50;0.009675;0.0010049999999999998;69863;2179542;175537;2706485;69859;2179206;173498;2709004
7;14;45000;45000;158;0;2520;75;9;0;2520;66;0.003511111111111111;0.0008933333333333334;28638;1275358;175537;2784855;28634;1275344;173501;2786459
8;13;45360;45360;255;0;2500;81;14;0;2500;67;0.005621693121693121;0.0008862433862433862;46095;987464;9942;2820064;46093;909172;7905;3321418
9;12;47250;47250;1508;0;2400;481;113;0;2400;368;0.03191534391534392;0.0008507936507936508;271760;2946438;153428;2991810;271752;2613250;151371;2991791
10;11;52500;52500;2267;0;2160;720;-12;0;2160;732;0.04318095238095238;0.0007657142857142857;408499;3141315;308647;3275545;408497;2777710;306592;4710047
11;10;60000;60000;332;0;1890;80;-23;0;1890;103;0.005533333333333334;0.00067;59967;2074919;175542;3691786;59965;2074284;173505;5250983
12;9;60480;60480;213;0;1875;108;9;0;1875;99;0.003521825396825397;0.0006646825396825397;38547;582639;1251036;3759527;38545;1012767;1248975;4269728
13;8;70000;70000;5769;0;1620;2361;177;0;1620;2184;0.08241428571428572;0.0005742857142857142;1039211;4554803;175542;3806020;1039224;4117663;173505;4464424
14;7;72000;72000;1928;0;1575;631;-22;0;1575;653;0.02677777777777778;0.0005583333333333333;347358;4921160;175542;5080362;347348;3799569;173502;8087358
15;6;75000;75000;4975;0;1512;2054;116;0;1512;1938;0.06633333333333333;0.000536;896177;5898759;175542;5430051;896174;4377321;173491;5935849
16;5;81000;81000;1767;0;1400;611;-2;0;1400;613;0.021814814814814815;0.0004962962962962963;318382;7862120;175542;9221348;318383;6028959;173505;9348933
17;4;87500;87500;203;0;1296;89;11;0;1296;78;0.00232;0.00045942857142857146;36743;5470030;85542;10187436;36743;3187489;83505;9168313
18;3;90000;90000;1560;0;1260;591;9;0;1260;582;0.017333333333333333;0.0004466666666666667;281118;5611307;212843;10240650;281102;4455860;210783;9213171
19;2;94500;94500;6022;4;1200;2517;404;0;1200;2113;0.06372486772486773;0.0004253968253968254;1084871;10972057;479092;10529738;1084871;9160534;477083;9821176
20;1;100000;100000;4008;8;1134;1718;217;0;1134;1501;0.04008;0.000402;722111;14951284;175542;23552189;722110;7707372;173505;12561892
;;113400000;;;;;16107;;;;14465;0.8825137566137568;0.017301952380952383;0.8998157089947091
;;;;;;;0.10194325448562737;;;;;
