ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;15750;15750;326;0;7200;0;0;0;7200;0;0.0206984126984127;0.0025523809523809527;58881;58881;40537;197678;58877;58883;38501;199821
2;19;20000;20000;923;0;5670;0;0;0;5670;0;0.04615;0.0020099999999999996;166338;171315;175537;264294;166334;171039;173501;266314
3;18;25200;25200;833;0;4500;0;0;0;4500;0;0.03305555555555555;0.0015952380952380953;150135;155108;31537;437957;150103;154917;29501;440029
4;17;35000;35000;1911;0;3240;608;-208;0;3240;816;0.0546;0.0011485714285714285;344289;511592;175537;595504;344288;527311;173487;1354824
5;16;39375;39375;3713;0;2880;900;-68;0;2880;968;0.0942984126984127;0.001020952380952381;668904;853489;18037;947238;668903;1023484;16001;1395366
6;15;45000;45000;6882;0;2520;3263;966;0;2520;2297;0.15293333333333334;0.0008933333333333334;1239671;2700306;175537;1623699;1239668;2019566;173501;2145113
7;14;45360;45360;2259;0;2500;1020;152;0;2500;868;0.0498015873015873;0.0008862433862433862;407053;2953063;9937;2943781;407050;1498198;7901;3587859
8;13;50400;50400;6586;0;2250;2862;291;0;2250;2571;0.13067460317460317;0.0007976190476190477;1186400;4232763;189840;3363649;1186393;2702949;187733;3364193
9;12;52500;52500;646;0;2160;208;-22;0;2160;230;0.012304761904761905;0.0007657142857142857;116470;783079;85542;4901883;116473;457316;83505;4900099
10;11;54000;54000;1667;0;2100;693;16;0;2100;677;0.03087037037037037;0.0007444444444444445;300378;2944734;175542;5023507;300379;1409811;173505;5022543
11;10;56250;56250;353;0;2016;126;-16;0;2016;142;0.006275555555555556;0.0007146666666666666;63741;2462920;40542;5330564;63739;2709670;38505;5325132
12;9;63000;63000;571;0;1800;168;-144;0;1800;312;0.009063492063492063;0.0006380952380952382;102972;2589972;242586;5406125;102950;2550165;240529;5398711
13;8;64800;64800;4473;0;1750;2349;156;0;1750;2193;0.06902777777777777;0.0006203703703703703;805818;5814594;31542;5513358;805820;4852151;29505;5507633
14;7;67500;67500;4167;14;1680;2239;503;0;1680;1736;0.061733333333333335;0.0005955555555555556;750757;7125943;85542;6398945;750756;3826418;83505;6392346
15;6;72000;72000;1602;10;1575;955;165;0;1575;790;0.02225;0.0005583333333333333;288683;6355188;175542;15375492;288684;4132520;173505;7695727
16;5;75600;75600;1533;25;1500;797;113;0;1500;684;0.020277777777777777;0.0005317460317460317;276256;8442385;190064;15968518;276256;3660050;187957;7992518
17;4;81000;81000;555;10;1400;302;48;0;1400;254;0.006851851851851852;0.0004962962962962963;100104;5942998;175542;20738440;100102;4144031;173505;9030155
18;3;84000;84000;3344;40;1350;1964;419;0;1350;1545;0.03980952380952381;0.00047857142857142857;602466;10681158;175542;20963980;602467;7181073;173505;9138304
19;2;84375;84375;1560;37;1344;880;206;0;1344;674;0.018488888888888888;0.00047644444444444443;281117;12949272;53758;23402012;281119;6386865;99191;9931975
20;1;87500;87500;228;44;1296;143;24;0;1296;119;0.002605714285714286;0.00045942857142857146;41228;15571023;85542;34822948;41231;7074009;83505;10195831
;;113400000;;;;;19477;;;;16876;0.8817709523809525;0.017984005291005294;0.8997549576719578
;;;;;;;0.13354212661087436;;;;;
