ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;10000;10000;958;0;11340;0;0;0;11340;0;0.0958;0.004019999999999999;172641;179087;175537;196063;172636;179213;173501;197663
2;19;15750;15750;399;0;7200;0;0;0;7200;0;0.025333333333333333;0.0025523809523809527;72022;72022;40537;376582;72018;72024;38487;378058
3;18;18900;18900;1023;0;6000;600;0;0;6000;600;0.05412698412698413;0.002126984126984127;184475;375595;13537;455815;184474;375321;11501;457317
4;17;22500;22500;598;0;5040;0;0;0;5040;0;0.026577777777777777;0.0017866666666666669;107841;112597;85537;647541;107837;112461;83501;649111
5;16;26250;26250;3855;0;4320;2820;294;0;4320;2526;0.14685714285714285;0.0015314285714285714;694472;1206661;40537;762900;694471;1164010;38501;764497
6;15;33750;33750;329;0;3360;120;-4;0;3360;124;0.009748148148148148;0.001191111111111111;59423;965014;40537;1464937;59421;964758;38501;1557897
7;14;37800;37800;1233;0;3000;660;-34;0;3000;694;0.03261904761904762;0.0010634920634920635;222287;1120629;224289;1531827;222265;1194806;222186;2184000
8;13;40000;40000;134;0;2835;105;17;0;2835;88;0.00335;0.0010049999999999998;24320;145513;356311;1761274;24316;214481;354233;3728055
9;12;42000;42000;1899;0;2700;957;-136;0;2700;1093;0.045214285714285714;0.0009571428571428571;342150;1388096;175542;1793403;342132;1516569;173505;3400393
10;11;50000;50000;3123;0;2268;1819;-15;0;2268;1834;0.06246;0.000804;562709;2190894;356311;2328241;562708;2513470;354233;3749449
11;10;54000;54000;1552;0;2100;631;-185;0;2100;816;0.02874074074074074;0.0007444444444444445;279692;1981512;175542;2984766;279675;2585871;173505;5771662
12;9;56250;56250;197;0;2016;101;-32;0;2016;133;0.003502222222222222;0.0007146666666666666;35657;1042012;40542;3270934;35640;1254017;38505;5934525
13;8;56700;56700;486;0;2000;266;11;0;2000;255;0.008571428571428572;0.000708994708994709;87677;2133751;206304;3313731;87675;1703174;204260;4952122
14;7;64800;64800;5848;0;1750;3973;195;0;1750;3778;0.09024691358024692;0.0006203703703703703;1053441;4508187;31542;3406515;1053423;3978759;29505;5227440
15;6;65625;65625;609;0;1728;420;32;0;1728;388;0.00928;0.0006125714285714285;109828;3110168;18042;5950472;109823;3209965;16005;7499596
16;5;67500;67500;595;0;1680;308;-9;0;1680;317;0.008814814814814815;0.0005955555555555556;107295;2777896;269686;6069592;107293;2346998;267687;6656387
17;4;70875;70875;10328;1;1600;7365;1064;0;1600;6301;0.14572134038800705;0.0005671957671957671;2045318;8584840;18042;6257043;2044839;7218909;16005;6254269
18;3;72000;72000;1524;2;1575;1073;155;0;1575;918;0.021166666666666667;0.0005583333333333333;274640;8691898;175542;11689147;274642;2977861;173505;8621197
19;2;78750;78750;3288;16;1440;2284;219;0;1440;2065;0.04175238095238095;0.0005104761904761905;592385;10176696;891968;18429284;592386;4951087;890056;9404171
20;1;87500;87500;1460;16;1296;950;103;0;1296;847;0.016685714285714286;0.00045942857142857146;263114;12288143;85542;22366712;263115;7743405;83505;11482124
;;113400000;;;;;24452;;;;22777;0.8765689417989417;0.023130243386243383;0.8996991851851851
;;;;;;;0.06850155406510715;;;;;
