ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter
1;20;18900;18900;713;0;6000;0;0;0;6000;0;0.037724867724867724;0.002126984126984127;128547;128547;13537;195980;128543;128549;11501;199825
2;19;22500;22500;1674;0;5040;240;0;0;5040;240;0.0744;0.0017866666666666669;301656;449154;85537;332265;301655;450309;83499;336005
3;18;25200;25200;1016;0;4500;180;0;0;4500;180;0.040317460317460314;0.0015952380952380953;183217;498247;31537;641290;183216;497956;29501;877235
4;17;26250;26250;646;0;4320;0;0;0;4320;0;0.02460952380952381;0.0015314285714285714;116477;122844;40537;831815;116473;122976;38501;835691
5;16;30240;30240;1639;0;3750;300;-2;0;3750;302;0.05419973544973545;0.0013293650793650795;295349;739078;9937;955834;295348;738360;7901;1253910
6;15;37800;37800;2891;0;3000;750;1;0;3000;749;0.07648148148148148;0.0010634920634920635;520816;972994;168354;1258720;520839;973066;166327;2080636
7;14;40000;40000;141;0;2835;0;-22;0;2835;22;0.003525;0.0010049999999999998;25578;25719;175537;1784735;25574;886950;173501;3039889
8;13;45000;45000;3649;0;2520;1875;240;0;2520;1635;0.08108888888888889;0.0008933333333333334;657399;1963326;485406;1818053;657376;1963147;483339;3074224
9;12;45360;45360;933;0;2500;230;-85;0;2500;315;0.02056878306878307;0.0008862433862433862;168138;1458812;9942;2487283;168136;753867;7905;3265300
10;11;50000;50000;5158;0;2268;2651;90;0;2268;2561;0.10316;0.000804;929221;3567722;175542;2657789;929219;2723507;173505;3782294
11;10;50400;50400;3328;0;2250;1445;427;0;2250;1018;0.06603174603174604;0.0007976190476190477;599616;3853563;223016;3746527;599608;2162243;220930;4801360
12;9;56250;56250;240;0;2016;100;-27;0;2016;127;0.004266666666666667;0.0007146666666666666;43409;985548;40542;4670120;43407;795635;38505;4675914
13;8;56700;56700;1059;0;2000;408;-19;0;2000;427;0.018677248677248678;0.000708994708994709;190933;3989008;150262;5041024;190934;2782261;148216;5028715
14;7;70875;70875;614;0;1600;195;-71;0;1600;266;0.008663139329805997;0.0005671957671957671;110729;2867922;18042;5239621;110702;3368010;16005;7460458
15;6;75000;75000;7955;0;1512;3932;385;0;1512;3547;0.10606666666666667;0.000536;1432946;6450142;175542;5358057;1432944;5071551;173491;5360514
16;5;84000;84000;437;0;1350;160;-61;0;1350;221;0.005202380952380952;0.00047857142857142857;78854;5303662;175542;7817957;78852;4503926;173505;9237876
17;4;90000;90000;6337;0;1260;2900;344;0;1260;2556;0.0704111111111111;0.0004466666666666667;1141565;8326461;1151724;7904753;1141587;5112678;1149722;7890390
18;3;90720;90720;4123;2;1250;1963;278;0;1250;1685;0.04544753086419753;0.0004431216931216931;742817;12996431;490818;13214703;742817;7223601;488840;10501758
19;2;94500;94500;459;2;1200;217;20;0;1200;197;0.004857142857142857;0.0004253968253968254;82815;8983596;222195;23677382;82813;4429450;220157;11736454
20;1;100000;100000;3553;46;1134;1616;289;0;1134;1327;0.03553;0.000402;640087;15029399;1113530;24128582;640086;5346470;1111484;11815713
;;113400000;;;;;19162;;;;17375;0.881229373897707;0.01854198412698413;0.8997713580246911
;;;;;;;0.09325748877987684;;;;;
