ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;23000;23000;1327;0;44;0;0;0;44;0;0.057695652173913044;0.0017478260869565217
2;7;35000;35000;1754;0;29;1;0;0;29;1;0.050114285714285715;0.0011485714285714285
3;6;42000;42000;5394;0;24;5;0;0;24;5;0.12842857142857142;0.0009571428571428571
4;5;68000;68000;450;0;15;0;0;0;15;0;0.006617647058823529;0.0005911764705882353
5;4;76000;76000;8243;0;14;13;-3;0;14;16;0.10846052631578948;0.0005289473684210527
6;3;91000;91000;20693;0;11;26;-2;0;11;28;0.22739560439560438;0.0004417582417582418
7;2;95000;95000;23375;0;11;36;9;0;11;27;0.24605263157894736;0.0004231578947368421
8;1;100000;100000;6890;1;10;16;9;0;10;7;0.0689;0.000402
;;1000000;;;;;97;;;;84;0.8936649186659349;0.006240580348175179;0.8999054990141101
;;;;;;;0.13402061855670103;;;;;
