ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;13000;13000;842;0;77;0;0;0;77;0;0.06476923076923077;0.003092307692307692
2;11;40000;40000;1356;0;25;1;0;0;25;1;0.0339;0.0010049999999999998
3;10;41000;41000;1739;0;25;2;0;0;25;2;0.042414634146341466;0.0009804878048780487
4;9;56000;56000;6284;0;18;12;-1;0;18;13;0.11221428571428571;0.0007178571428571428
5;8;67000;67000;1629;0;15;3;2;0;15;1;0.024313432835820895;0.0006000000000000001
6;7;70000;70000;2056;0;15;4;-1;0;15;5;0.029371428571428573;0.0005742857142857142
7;6;86000;86000;4644;0;12;6;-2;0;12;8;0.054;0.00046744186046511623
8;5;88000;88000;810;0;12;2;0;0;12;2;0.009204545454545455;0.0004568181818181818
9;4;89000;89000;10541;0;12;21;3;0;12;18;0.11843820224719101;0.00045168539325842697
10;3;91000;91000;1786;0;11;4;0;0;11;4;0.019626373626373626;0.0004417582417582418
11;2;96000;96000;16243;0;11;40;5;0;11;35;0.16919791666666667;0.00041874999999999996
12;1;99000;99000;21075;2;10;57;21;0;10;36;0.2128787878787879;0.0004060606060606061
;;1000000;;;;;152;;;;125;0.890328837910672;0.00961245263768917;0.8999412905483611
;;;;;;;0.17763157894736842;;;;;
