ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;13000;13000;1120;0;77;0;0;0;77;0;0.08615384615384615;0.003092307692307692
2;17;22000;22000;1900;0;46;3;0;0;46;3;0.08636363636363636;0.0018272727272727273
3;16;24000;24000;574;0;42;0;0;0;42;0;0.023916666666666666;0.0016749999999999998
4;15;25000;25000;2224;0;40;12;2;0;40;10;0.08896;0.001608
5;14;28000;28000;531;0;36;1;0;0;36;1;0.018964285714285715;0.0014357142857142856
6;13;31000;31000;324;0;33;1;1;0;33;0;0.010451612903225806;0.001296774193548387
7;12;36000;36000;6995;0;28;43;6;0;28;37;0.19430555555555556;0.0011166666666666666
8;11;38000;38000;65;0;27;1;0;0;27;1;0.0017105263157894738;0.0010578947368421053
9;10;42000;42000;2292;0;24;15;0;0;24;15;0.05457142857142857;0.0009571428571428571
10;9;45000;45000;1251;0;23;6;-2;0;23;8;0.0278;0.0008933333333333334
11;8;48000;48000;1938;0;21;14;3;0;21;11;0.040375;0.0008374999999999999
12;7;68000;68000;484;0;15;2;-2;0;15;4;0.00711764705882353;0.0005911764705882353
13;6;73000;73000;1067;0;14;5;0;0;14;5;0.014616438356164383;0.0005506849315068494
14;5;76000;76000;639;0;14;1;-1;0;14;2;0.008407894736842106;0.0005289473684210527
15;4;81000;81000;3118;0;13;12;-1;0;13;13;0.03849382716049383;0.0004962962962962963
16;3;84000;84000;2082;0;12;9;3;0;12;6;0.024785714285714286;0.00047857142857142857
17;2;97000;97000;11169;0;10;54;5;0;10;49;0.11514432989690722;0.00041443298969072163
18;1;98000;98000;3759;1;10;15;0;0;10;15;0.03835714285714286;0.00041020408163265306
;;1000000;;;;;194;;;;180;0.8804955525965228;0.019267920059535287;0.899763472656058
;;;;;;;0.07216494845360824;;;;;
