ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;15000;15000;3047;0;67;0;0;0;67;0;0.20313333333333333;0.00268
2;13;23000;23000;362;0;44;0;0;0;44;0;0.01573913043478261;0.0017478260869565217
3;12;24000;24000;2101;0;42;2;2;0;42;0;0.08754166666666667;0.0016749999999999998
4;11;33000;33000;1566;0;31;1;0;0;31;1;0.04745454545454546;0.0012181818181818183
5;10;56000;56000;8330;0;18;33;0;0;18;33;0.14875;0.0007178571428571428
6;9;63000;63000;265;0;16;0;0;0;16;0;0.004206349206349207;0.0006380952380952382
7;8;71000;71000;503;0;15;1;-1;0;15;2;0.007084507042253521;0.0005661971830985916
8;7;74000;74000;7035;0;14;23;0;0;14;23;0.09506756756756757;0.0005432432432432432
9;6;75000;75000;10287;0;14;33;2;0;14;31;0.13716;0.000536
10;5;79000;79000;753;0;13;1;1;0;13;0;0.009531645569620254;0.0005088607594936708
11;4;81000;81000;1412;0;13;9;2;0;13;7;0.0174320987654321;0.0004962962962962963
12;3;83000;83000;127;0;13;1;1;0;12;0;0.001530120481927711;0.00048433734939759034
13;2;90000;90000;7640;1;11;26;7;0;11;19;0.08488888888888889;0.0004466666666666667
14;1;98000;98000;2713;1;10;9;1;0;10;8;0.027683673469387757;0.00041020408163265306
;;1000000;;;;;139;;;;124;0.887203526880755;0.012668765865919434;0.8998722927466745
;;;;;;;0.1079136690647482;;;;;
