ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;10000;10000;194;0;100;0;0;0;100;0;0.0194;0.004019999999999999
2;11;12000;12000;178;0;84;0;0;0;84;0;0.014833333333333334;0.0033499999999999997
3;10;13000;13000;1732;0;77;13;5;0;77;8;0.13323076923076924;0.003092307692307692
4;9;17000;17000;887;0;59;1;0;0;59;1;0.052176470588235296;0.002364705882352941
5;8;23000;23000;1618;0;44;17;0;0;44;17;0.07034782608695653;0.0017478260869565217
6;7;29000;29000;576;0;35;5;0;0;35;5;0.019862068965517243;0.001386206896551724
7;6;36000;36000;1854;0;28;15;-2;0;28;17;0.0515;0.0011166666666666666
8;5;40000;40000;87;0;25;1;0;0;25;1;0.002175;0.0010049999999999998
9;4;56000;56000;6241;0;18;38;-6;0;18;44;0.11144642857142857;0.0007178571428571428
10;3;58000;58000;6076;0;18;43;-2;0;18;45;0.10475862068965518;0.000693103448275862
11;2;83000;83000;22903;0;12;137;15;0;12;122;0.2759397590361446;0.00048433734939759034
12;1;96000;96000;2278;1;11;13;2;0;11;11;0.023729166666666666;0.00041874999999999996
;;1000000;;;;;283;;;;271;0.8793994431687066;0.020396761165366133;0.8997962043340727
;;;;;;;0.04240282685512368;;;;;
