ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;15000;15000;1393;0;67;0;0;0;67;0;0.09286666666666667;0.00268
2;13;20000;20000;1304;0;50;0;0;0;50;0;0.0652;0.0020099999999999996
3;12;23000;23000;1276;0;44;4;0;0;44;4;0.05547826086956522;0.0017478260869565217
4;11;26000;26000;0;0;39;0;0;0;39;0;0.0;0.001546153846153846
5;10;47000;47000;6448;0;22;21;3;0;21;18;0.13719148936170214;0.0008553191489361703
6;9;49000;49000;10537;0;20;38;0;0;21;38;0.2150408163265306;0.0008204081632653061
7;8;52000;52000;2698;0;19;12;6;0;19;6;0.05188461538461538;0.000773076923076923
8;7;58000;58000;3981;0;17;17;-4;0;17;21;0.06863793103448276;0.000693103448275862
9;6;60000;60000;1439;0;17;9;2;0;17;7;0.023983333333333332;0.00067
10;5;61000;61000;1538;0;17;6;3;0;17;3;0.025213114754098362;0.000659016393442623
11;4;64000;64000;903;0;16;4;-3;0;16;7;0.014109375;0.000628125
12;3;65000;65000;4857;0;15;14;1;0;15;13;0.07472307692307692;0.0006184615384615384
13;2;96000;96000;1106;0;11;7;1;0;11;6;0.011520833333333333;0.00041874999999999996
14;1;100000;100000;4951;1;10;27;2;0;10;25;0.04951;0.000402
;;1000000;;;;;159;;;;148;0.8853595129874048;0.01452224054856879;0.8998817535359735
;;;;;;;0.06918238993710692;;;;;
