ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;16000;16000;329;0;63;0;0;0;63;0;0.0205625;0.0025125
2;13;25000;25000;346;0;40;0;0;0;40;0;0.01384;0.001608
3;12;27000;27000;178;0;38;0;0;0;38;0;0.006592592592592593;0.001488888888888889
4;11;28000;28000;356;0;36;0;0;0;36;0;0.012714285714285714;0.0014357142857142856
5;10;29000;29000;2250;0;35;9;1;0;35;8;0.07758620689655173;0.001386206896551724
6;9;42000;42000;5573;0;24;17;0;0;24;17;0.1326904761904762;0.0009571428571428571
7;8;45000;45000;800;0;23;3;0;0;23;3;0.017777777777777778;0.0008933333333333334
8;7;50000;50000;489;0;20;1;1;0;20;0;0.00978;0.000804
9;6;52000;52000;1486;0;20;3;-3;0;20;6;0.028576923076923076;0.000773076923076923
10;5;54000;54000;6225;0;19;24;2;0;19;22;0.11527777777777778;0.0007444444444444445
11;4;75000;75000;872;0;14;1;-1;0;14;2;0.011626666666666667;0.000536
12;3;76000;76000;14754;0;13;54;3;0;13;51;0.19413157894736843;0.0005289473684210527
13;2;87000;87000;5576;0;12;15;-1;0;12;16;0.0640919540229885;0.00046206896551724135
14;1;98000;98000;17644;1;10;57;5;0;10;52;0.1800408163265306;0.00041020408163265306
;;1000000;;;;;184;;;;177;0.8852895559899391;0.014540528044723404;0.8998300840346625
;;;;;;;0.03804347826086957;;;;;
