ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;16;11000;11000;222;0;91;0;0;0;91;0;0.020181818181818183;0.0036545454545454546
2;15;17000;17000;2283;0;59;10;0;0;59;10;0.1342941176470588;0.002364705882352941
3;14;25000;25000;274;0;40;0;0;0;40;0;0.01096;0.001608
4;13;28000;28000;150;0;36;0;0;0;36;0;0.005357142857142857;0.0014357142857142856
5;12;29000;29000;1447;0;35;7;0;0;35;7;0.049896551724137934;0.001386206896551724
6;11;31000;31000;1902;0;33;7;1;0;33;6;0.06135483870967742;0.001296774193548387
7;10;36000;36000;475;0;28;0;0;0;28;0;0.013194444444444444;0.0011166666666666666
8;9;45000;45000;3888;0;23;20;-1;0;23;21;0.0864;0.0008933333333333334
9;8;51000;51000;3833;0;20;20;2;0;20;18;0.07515686274509804;0.0007882352941176471
10;7;61000;61000;8205;0;17;54;2;0;17;52;0.13450819672131148;0.000659016393442623
11;6;67000;67000;2657;0;15;16;3;0;15;13;0.03965671641791045;0.0006000000000000001
12;5;72000;72000;6808;0;14;40;-3;0;14;43;0.09455555555555556;0.0005583333333333333
13;4;91000;91000;3483;0;11;14;0;0;11;14;0.03827472527472527;0.0004417582417582418
14;3;92000;92000;361;0;11;3;-1;0;11;4;0.003923913043478261;0.0004369565217391304
15;2;96000;96000;3044;0;11;12;0;0;11;12;0.03170833333333333;0.00041874999999999996
16;1;97000;97000;7980;1;10;41;4;0;10;37;0.0822680412371134;0.00041443298969072163
;;1000000;;;;;244;;;;237;0.8816912578928056;0.01807342948679449;0.8997646873796
;;;;;;;0.028688524590163935;;;;;
