ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;3327;0;77;0;0;0;77;0;0.2559230769230769;0.003092307692307692
2;9;14000;14000;76;0;72;0;0;0;72;0;0.0054285714285714284;0.002871428571428571
3;8;15000;15000;1661;0;67;11;6;0;67;5;0.11073333333333334;0.00268
4;7;25000;25000;2846;0;40;15;1;0;40;14;0.11384;0.001608
5;6;34000;34000;3127;0;30;22;-1;0;30;23;0.09197058823529412;0.0011823529411764705
6;5;37000;37000;701;0;28;4;0;0;28;4;0.018945945945945945;0.0010864864864864863
7;4;40000;40000;1546;0;25;5;-3;0;25;8;0.03865;0.0010049999999999998
8;3;50000;50000;7933;0;20;57;13;0;20;44;0.15866;0.000804
9;2;71000;71000;2201;0;15;17;1;0;15;16;0.031;0.0005661971830985916
10;1;100000;100000;5936;0;10;32;4;0;10;28;0.05936;0.000402
;;1000000;;;;;163;;;;142;0.8845115158662217;0.01529777287449781;0.8998092887407195
;;;;;;;0.12883435582822086;;;;;
