ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;11000;11000;459;0;91;0;0;0;91;0;0.041727272727272724;0.0036545454545454546
2;7;39000;39000;11778;0;26;28;0;0;26;28;0.302;0.0010307692307692307
3;6;55000;55000;13892;0;18;27;-1;0;18;28;0.2525818181818182;0.0007309090909090909
4;5;68000;68000;10091;0;15;20;0;0;15;20;0.1483970588235294;0.0005911764705882353
5;4;76000;76000;7131;1;13;17;2;0;13;15;0.09382894736842105;0.0005289473684210527
6;3;90000;90000;779;1;11;1;-1;0;11;2;0.008655555555555555;0.0004466666666666667
7;2;95000;95000;3191;1;10;6;1;0;11;5;0.03358947368421052;0.0004231578947368421
8;1;98000;98000;1105;1;10;3;1;0;10;2;0.011275510204081633;0.00041020408163265306
;;1000000;;;;;102;;;;100;0.8920556365448891;0.007816376258269227;0.8998720128031583
;;;;;;;0.0196078431372549;;;;;
