ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;14000;14000;1267;0;72;0;0;0;72;0;0.0905;0.002871428571428571
2;7;16000;16000;150;0;63;0;0;0;63;0;0.009375;0.0025125
3;6;17000;17000;1957;0;59;9;4;0;59;5;0.11511764705882353;0.002364705882352941
4;5;30000;30000;350;0;34;1;0;0;34;1;0.011666666666666667;0.00134
5;4;33000;33000;6684;0;31;46;0;0;31;46;0.20254545454545456;0.0012181818181818183
6;3;35000;35000;2647;0;29;10;3;0;29;7;0.07562857142857143;0.0011485714285714285
7;2;43000;43000;7498;0;23;44;-1;0;23;45;0.17437209302325582;0.0009348837209302325
8;1;66000;66000;13703;0;15;81;21;0;15;60;0.20762121212121212;0.0006090909090909092
;;1000000;;;;;191;;;;164;0.8868266448439841;0.012999362330555899;0.89982600717454
;;;;;;;0.14136125654450263;;;;;
