ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;11000;11000;187;0;91;0;0;0;91;0;0.017;0.0036545454545454546
2;17;18000;18000;71;0;56;0;0;0;56;0;0.003944444444444445;0.0022333333333333333
3;16;22000;22000;339;0;46;0;0;0;46;0;0.015409090909090909;0.0018272727272727273
4;15;23000;23000;700;0;44;0;0;0;44;0;0.030434782608695653;0.0017478260869565217
5;14;27000;27000;708;0;38;0;0;0;38;0;0.026222222222222223;0.001488888888888889
6;13;32000;32000;498;0;32;1;0;0;32;1;0.0155625;0.00125625
7;12;37000;37000;1699;0;27;5;-1;0;27;6;0.045918918918918916;0.0010864864864864863
8;11;39000;39000;525;0;26;2;-1;0;26;3;0.013461538461538462;0.0010307692307692307
9;10;44000;44000;885;0;23;3;-1;0;23;4;0.020113636363636365;0.0009136363636363636
10;9;48000;48000;7030;0;21;35;0;0;21;35;0.14645833333333333;0.0008374999999999999
11;8;50000;50000;9489;0;20;52;-1;0;20;53;0.18978;0.000804
12;7;52000;52000;3207;0;20;18;4;0;20;14;0.06167307692307692;0.000773076923076923
13;6;57000;57000;2136;0;18;12;3;0;18;9;0.03747368421052632;0.0007052631578947368
14;5;61000;61000;893;0;17;4;0;0;17;4;0.014639344262295082;0.000659016393442623
15;4;68000;68000;2878;0;15;18;-1;0;15;19;0.042323529411764704;0.0005911764705882353
16;3;71000;71000;2395;0;15;22;4;0;15;18;0.03373239436619718;0.0005661971830985916
17;2;87000;87000;5043;0;12;23;2;0;12;21;0.057965517241379313;0.00046206896551724135
18;1;100000;100000;10654;1;10;53;7;0;10;46;0.10654;0.000402
;;1000000;;;;;248;;;;233;0.8786530136771197;0.021039307665507354;0.899692321342627
;;;;;;;0.06048387096774194;;;;;
