ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;21000;21000;53;0;48;0;0;0;48;0;0.0025238095238095237;0.0019142857142857143
2;17;23000;23000;188;0;44;0;0;0;44;0;0.00817391304347826;0.0017478260869565217
3;16;27000;27000;4268;0;37;12;1;0;37;11;0.15807407407407406;0.001488888888888889
4;15;36000;36000;4545;0;28;10;0;0;28;10;0.12625;0.0011166666666666666
5;14;41000;41000;3296;0;25;13;1;0;25;12;0.08039024390243903;0.0009804878048780487
6;13;47000;47000;455;0;22;0;0;0;22;0;0.009680851063829788;0.0008553191489361703
7;12;50000;50000;2131;0;20;7;-1;0;20;8;0.04262;0.000804
8;11;58000;58000;1820;0;18;5;-1;0;18;6;0.031379310344827584;0.000693103448275862
9;10;66000;66000;91;0;16;0;0;0;15;0;0.0013787878787878789;0.0006090909090909092
10;9;67000;67000;2644;0;15;9;-1;0;15;10;0.03946268656716418;0.0006000000000000001
11;8;68000;68000;501;0;15;1;1;0;15;0;0.007367647058823529;0.0005911764705882353
12;7;70000;70000;1639;0;15;3;-4;0;14;7;0.023414285714285714;0.0005742857142857142
13;6;73000;73000;1826;0;14;5;-1;0;14;6;0.025013698630136985;0.0005506849315068494
14;5;78000;78000;898;0;13;3;-1;0;13;4;0.011512820512820513;0.0005153846153846154
15;4;80000;80000;22544;1;12;102;37;0;13;65;0.2818;0.0005024999999999999
16;3;82000;82000;2313;1;12;12;9;0;12;3;0.028207317073170732;0.0004902439024390243
17;2;88000;88000;382;1;11;0;-1;0;11;1;0.004340909090909091;0.0004568181818181818
18;1;94000;94000;310;1;11;1;0;0;11;1;0.003297872340425532;0.00042765957446808513
;;1000000;;;;;183;;;;144;0.8848882268189825;0.014918422058469487;0.899806648877452
;;;;;;;0.21311475409836064;;;;;
