ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;16;12000;12000;2101;0;84;0;0;0;84;0;0.17508333333333334;0.0033499999999999997
2;15;18000;18000;660;0;56;0;0;0;56;0;0.03666666666666667;0.0022333333333333333
3;14;24000;24000;1073;0;42;0;0;0;42;0;0.044708333333333336;0.0016749999999999998
4;13;32000;32000;838;0;32;0;0;0;32;0;0.0261875;0.00125625
5;12;36000;36000;2941;0;28;3;3;0;28;0;0.08169444444444444;0.0011166666666666666
6;11;39000;39000;384;0;26;0;0;0;26;0;0.009846153846153846;0.0010307692307692307
7;10;42000;42000;2362;0;24;4;-1;0;24;5;0.05623809523809524;0.0009571428571428571
8;9;50000;50000;230;0;20;0;0;0;20;0;0.0046;0.000804
9;8;51000;51000;4843;0;20;17;1;0;20;16;0.0949607843137255;0.0007882352941176471
10;7;61000;61000;1917;0;17;8;-3;0;17;11;0.03142622950819672;0.000659016393442623
11;6;65000;65000;3731;0;16;16;3;0;16;13;0.0574;0.0006184615384615384
12;5;69000;69000;1704;0;15;5;-1;0;15;6;0.024695652173913042;0.0005826086956521739
13;4;79000;79000;10159;0;13;39;4;0;13;35;0.12859493670886077;0.0005088607594936708
14;3;84000;84000;2213;0;12;9;1;0;12;8;0.026345238095238095;0.00047857142857142857
15;2;92000;92000;7047;1;11;25;3;0;11;22;0.07659782608695652;0.0004369565217391304
16;1;97000;97000;755;1;11;3;-1;0;11;4;0.007783505154639175;0.00041443298969072163
;;1000000;;;;;129;;;;120;0.8828286989035568;0.01691030570908102;0.8997390046126378
;;;;;;;0.06976744186046512;;;;;
