ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;12000;12000;93;0;84;0;0;0;84;0;0.00775;0.0033499999999999997
2;17;14000;14000;27;0;72;0;0;0;72;0;0.0019285714285714286;0.002871428571428571
3;16;24000;24000;1200;0;42;0;0;0;42;0;0.05;0.0016749999999999998
4;15;27000;27000;464;0;38;0;0;0;38;0;0.017185185185185185;0.001488888888888889
5;14;29000;29000;2087;0;35;9;0;0;35;9;0.07196551724137931;0.001386206896551724
6;13;37000;37000;546;0;27;1;0;0;27;1;0.014756756756756757;0.0010864864864864863
7;12;39000;39000;890;0;26;2;0;0;26;2;0.022820512820512822;0.0010307692307692307
8;11;40000;40000;1315;0;25;4;-1;0;25;5;0.032875;0.0010049999999999998
9;10;49000;49000;6334;0;21;31;2;0;21;29;0.129265306122449;0.0008204081632653061
10;9;51000;51000;1622;0;20;4;-6;0;20;10;0.03180392156862745;0.0007882352941176471
11;8;54000;54000;3754;0;19;17;-1;0;19;18;0.06951851851851852;0.0007444444444444445
12;7;56000;56000;300;0;18;0;0;0;18;0;0.005357142857142857;0.0007178571428571428
13;6;61000;61000;9541;0;17;56;3;0;16;53;0.15640983606557377;0.000659016393442623
14;5;64000;64000;11458;0;15;68;9;0;16;59;0.17903125;0.000628125
15;4;74000;74000;1103;1;13;3;0;0;14;3;0.014905405405405405;0.0005432432432432432
16;3;92000;92000;3308;1;11;10;1;0;11;9;0.035956521739130436;0.0004369565217391304
17;2;97000;97000;2770;1;10;13;3;0;10;10;0.028556701030927834;0.00041443298969072163
18;1;98000;98000;944;1;10;1;-1;0;10;2;0.00963265306122449;0.00041020408163265306
;;1000000;;;;;219;;;;210;0.8797187998014053;0.02005670334855781;0.8997755031499631
;;;;;;;0.0410958904109589;;;;;
