ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;14000;14000;954;0;72;0;0;0;72;0;0.06814285714285714;0.002871428571428571
2;13;30000;30000;1921;0;34;0;0;0;34;0;0.06403333333333333;0.00134
3;12;43000;43000;2293;0;24;4;0;0;24;4;0.053325581395348834;0.0009348837209302325
4;11;44000;44000;1409;0;23;0;0;0;23;0;0.03202272727272727;0.0009136363636363636
5;10;53000;53000;1543;0;19;2;-2;0;19;4;0.02911320754716981;0.0007584905660377359
6;9;70000;70000;21143;0;14;59;6;0;14;53;0.30204285714285717;0.0005742857142857142
7;8;75000;75000;1399;0;14;4;3;0;14;1;0.018653333333333334;0.000536
8;7;77000;77000;4800;0;13;8;1;0;13;7;0.06233766233766234;0.0005220779220779221
9;6;82000;82000;1103;0;12;1;-1;0;12;2;0.013451219512195122;0.0004902439024390243
10;5;85000;85000;4659;0;12;10;3;0;12;7;0.05481176470588235;0.0004729411764705882
11;4;87000;87000;1832;0;12;2;-2;0;12;4;0.021057471264367817;0.00046206896551724135
12;3;89000;89000;4801;0;11;11;0;0;11;11;0.0539438202247191;0.00045168539325842697
13;2;93000;93000;2448;0;11;7;-4;0;11;11;0.02632258064516129;0.000432258064516129
14;1;94000;94000;8403;2;11;29;11;0;11;18;0.0893936170212766;0.00042765957446808513
;;1000000;;;;;137;;;;122;0.8886520328788914;0.011187659935066034;0.8998396928139574
;;;;;;;0.10948905109489052;;;;;
