ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;12000;12000;391;0;84;0;0;0;84;0;0.03258333333333333;0.0033499999999999997
2;17;19000;19000;692;0;53;0;0;0;53;0;0.036421052631578944;0.0021157894736842106
3;16;24000;24000;1;0;42;0;0;0;42;0;4.1666666666666665e-05;0.0016749999999999998
4;15;41000;41000;1461;0;25;3;-1;0;25;4;0.03563414634146341;0.0009804878048780487
5;14;45000;45000;267;0;23;0;0;0;23;0;0.005933333333333333;0.0008933333333333334
6;13;50000;50000;4712;0;20;15;-1;0;20;16;0.09424;0.000804
7;12;52000;52000;1965;0;20;2;-2;0;20;4;0.03778846153846154;0.000773076923076923
8;11;54000;54000;2120;0;19;4;0;0;19;4;0.03925925925925926;0.0007444444444444445
9;10;59000;59000;4808;0;17;20;0;0;17;20;0.08149152542372881;0.0006813559322033898
10;9;60000;60000;1357;0;17;2;2;0;17;0;0.022616666666666667;0.00067
11;8;66000;66000;2547;0;16;8;0;0;16;8;0.03859090909090909;0.0006090909090909092
12;7;70000;70000;1069;0;15;2;-1;0;15;3;0.015271428571428571;0.0005742857142857142
13;6;71000;71000;2483;0;15;11;1;0;15;10;0.03497183098591549;0.0005661971830985916
14;5;72000;72000;5459;0;14;11;-1;0;14;12;0.07581944444444444;0.0005583333333333333
15;4;77000;77000;3914;0;13;10;3;0;13;7;0.05083116883116883;0.0005220779220779221
16;3;81000;81000;1484;0;13;3;-3;0;13;6;0.018320987654320987;0.0004962962962962963
17;2;93000;93000;3091;0;11;11;1;0;11;10;0.033236559139784946;0.000432258064516129
18;1;97000;97000;22300;1;10;102;25;0;10;77;0.22989690721649483;0.00041443298969072163
;;1000000;;;;;204;;;;181;0.882948681128959;0.016860460324009965;0.899809141452969
;;;;;;;0.11274509803921569;;;;;
