ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;16000;16000;1619;0;63;0;0;0;63;0;0.1011875;0.0025125
2;11;23000;23000;681;0;44;0;0;0;44;0;0.029608695652173913;0.0017478260869565217
3;10;35000;35000;2881;0;29;5;0;0;29;5;0.08231428571428571;0.0011485714285714285
4;9;40000;40000;4960;0;25;6;1;0;25;5;0.124;0.0010049999999999998
5;8;57000;57000;2064;0;18;6;-2;0;18;8;0.03621052631578947;0.0007052631578947368
6;7;61000;61000;9554;0;17;30;3;0;17;27;0.15662295081967212;0.000659016393442623
7;6;74000;74000;434;0;14;0;-1;0;14;1;0.005864864864864865;0.0005432432432432432
8;5;77000;77000;4808;0;13;9;0;0;13;9;0.062441558441558444;0.0005220779220779221
9;4;81000;81000;3798;0;13;10;4;0;13;6;0.04688888888888889;0.0004962962962962963
10;3;83000;83000;2845;0;13;8;-4;0;13;12;0.03427710843373494;0.00048433734939759034
11;2;90000;90000;17753;1;11;60;15;0;11;45;0.19725555555555555;0.0004466666666666667
12;1;96000;96000;1203;1;11;4;0;0;11;4;0.01253125;0.00041874999999999996
;;1000000;;;;;138;;;;122;0.8892031846865237;0.010689548544547029;0.8998927332310708
;;;;;;;0.11594202898550725;;;;;
