ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;22000;22000;5466;0;46;0;0;0;46;0;0.24845454545454546;0.0018272727272727273
2;9;34000;34000;1059;0;30;0;0;0;30;0;0.031147058823529413;0.0011823529411764705
3;8;46000;46000;231;0;22;0;0;0;22;0;0.005021739130434783;0.0008739130434782608
4;7;56000;56000;3577;0;18;2;-2;0;18;4;0.063875;0.0007178571428571428
5;6;61000;61000;5059;0;17;13;2;0;17;11;0.0829344262295082;0.000659016393442623
6;5;62000;62000;9848;0;16;16;1;0;16;15;0.15883870967741937;0.0006483870967741935
7;4;72000;72000;5993;0;14;10;-2;0;14;12;0.08323611111111111;0.0005583333333333333
8;3;77000;77000;1592;0;13;3;1;0;13;2;0.020675324675324677;0.0005220779220779221
9;2;87000;87000;8322;0;12;23;2;0;12;21;0.09565517241379311;0.00046206896551724135
10;1;98000;98000;10016;1;10;26;11;0;10;15;0.10220408163265306;0.00041020408163265306
;;1000000;;;;;93;;;;80;0.892042169148319;0.007861483647562569;0.8999036527958816
;;;;;;;0.13978494623655913;;;;;
