ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;14000;14000;439;0;72;0;0;0;72;0;0.031357142857142854;0.002871428571428571
2;17;18000;18000;168;0;56;0;0;0;56;0;0.009333333333333334;0.0022333333333333333
3;16;22000;22000;652;0;46;0;0;0;46;0;0.029636363636363638;0.0018272727272727273
4;15;39000;39000;26;0;26;0;0;0;26;0;0.0006666666666666666;0.0010307692307692307
5;14;41000;41000;3576;0;25;15;1;0;25;14;0.08721951219512195;0.0009804878048780487
6;13;45000;45000;7171;0;23;24;1;0;23;23;0.15935555555555556;0.0008933333333333334
7;12;47000;47000;197;0;22;0;0;0;22;0;0.004191489361702128;0.0008553191489361703
8;11;49000;49000;3861;0;21;17;2;0;21;15;0.07879591836734694;0.0008204081632653061
9;10;54000;54000;2984;0;19;12;0;0;19;12;0.05525925925925926;0.0007444444444444445
10;9;61000;61000;9080;0;16;46;1;0;16;45;0.14885245901639343;0.000659016393442623
11;8;66000;66000;345;0;15;1;-1;0;15;2;0.005227272727272727;0.0006090909090909092
12;7;68000;68000;5443;0;15;18;-3;0;15;21;0.08004411764705882;0.0005911764705882353
13;6;77000;77000;1958;0;13;9;0;0;13;9;0.02542857142857143;0.0005220779220779221
14;5;81000;81000;4812;1;12;26;9;0;12;17;0.05940740740740741;0.0004962962962962963
15;4;85000;85000;4405;1;12;16;2;0;12;14;0.051823529411764706;0.0004729411764705882
16;3;87000;87000;2074;1;12;10;-1;0;12;11;0.023839080459770116;0.00046206896551724135
17;2;95000;95000;1207;1;11;3;0;0;11;3;0.012705263157894737;0.0004231578947368421
18;1;99000;99000;1952;2;10;5;0;0;10;5;0.019717171717171716;0.0004060606060606061
;;1000000;;;;;202;;;;191;0.8828601142057975;0.016898683391942428;0.8997587975977399
;;;;;;;0.054455445544554455;;;;;
