ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;13000;13000;256;0;77;0;0;0;77;0;0.019692307692307693;0.003092307692307692
2;7;15000;15000;545;0;67;0;0;0;67;0;0.036333333333333336;0.00268
3;6;19000;19000;2203;0;53;14;0;0;53;14;0.11594736842105263;0.0021157894736842106
4;5;32000;32000;4138;0;32;21;0;0;32;21;0.1293125;0.00125625
5;4;46000;46000;12988;0;22;56;1;0;22;55;0.2823478260869565;0.0008739130434782608
6;3;66000;66000;10241;0;15;48;2;0;15;46;0.15516666666666667;0.0006090909090909092
7;2;92000;92000;611;0;11;0;-1;0;11;1;0.006641304347826087;0.0004369565217391304
8;1;99000;99000;14147;0;10;44;1;0;10;43;0.1428989898989899;0.0004060606060606061
;;1000000;;;;;183;;;;180;0.8883402964471327;0.01147036824636081;0.8998106646934936
;;;;;;;0.01639344262295082;;;;;
