ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;25000;25000;311;0;40;0;0;0;40;0;0.01244;0.001608
2;7;39000;39000;3423;0;26;3;0;0;26;3;0.08776923076923077;0.0010307692307692307
3;6;44000;44000;4327;0;23;6;-1;0;23;7;0.09834090909090909;0.0009136363636363636
4;5;54000;54000;2575;0;19;2;0;0;19;2;0.047685185185185185;0.0007444444444444445
5;4;70000;70000;8859;0;15;11;-5;0;14;16;0.12655714285714287;0.0005742857142857142
6;3;74000;74000;19089;0;13;33;6;0;14;27;0.2579594594594595;0.0005432432432432432
7;2;85000;85000;6426;0;12;11;1;0;12;10;0.0756;0.0004729411764705882
8;1;100000;100000;18730;1;10;27;13;0;10;14;0.1873;0.000402
;;1000000;;;;;93;;;;79;0.8936519273619273;0.006289320172849585;0.8999412475347769
;;;;;;;0.15053763440860216;;;;;
