ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;16;15000;15000;2461;0;67;0;0;0;67;0;0.16406666666666667;0.00268
2;15;23000;23000;640;0;44;0;0;0;44;0;0.02782608695652174;0.0017478260869565217
3;14;27000;27000;411;0;38;0;0;0;38;0;0.015222222222222222;0.001488888888888889
4;13;31000;31000;5744;0;33;18;2;0;33;16;0.18529032258064515;0.001296774193548387
5;12;33000;33000;367;0;31;0;0;0;31;0;0.011121212121212122;0.0012181818181818183
6;11;34000;34000;2123;0;30;13;1;0;30;12;0.062441176470588236;0.0011823529411764705
7;10;37000;37000;2256;0;27;16;1;0;27;15;0.06097297297297297;0.0010864864864864863
8;9;54000;54000;246;0;19;1;0;0;19;1;0.004555555555555556;0.0007444444444444445
9;8;58000;58000;789;0;18;1;-1;0;18;2;0.013603448275862068;0.000693103448275862
10;7;65000;65000;2920;0;16;10;-1;0;16;11;0.04492307692307692;0.0006184615384615384
11;6;68000;68000;4594;0;15;19;0;0;15;19;0.06755882352941177;0.0005911764705882353
12;5;81000;81000;1075;0;13;6;-2;0;13;8;0.013271604938271606;0.0004962962962962963
13;4;82000;82000;2865;0;12;14;-3;0;12;17;0.034939024390243906;0.0004902439024390243
14;3;84000;84000;4753;0;12;19;4;0;12;15;0.05658333333333333;0.00047857142857142857
15;2;89000;89000;3560;0;11;18;-1;0;11;19;0.04;0.00045168539325842697
16;1;100000;100000;8174;1;10;41;10;0;10;31;0.08174;0.000402
;;1000000;;;;;176;;;;166;0.8841155269365842;0.01566649333757383;0.8997820202741581
;;;;;;;0.056818181818181816;;;;;
