ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;12000;12000;89;0;84;0;0;0;84;0;0.007416666666666667;0.0033499999999999997
2;19;14000;14000;1252;0;72;0;0;0;72;0;0.08942857142857143;0.002871428571428571
3;18;15000;15000;1712;0;67;6;6;0;67;0;0.11413333333333334;0.00268
4;17;25000;25000;1850;0;40;9;0;0;40;9;0.074;0.001608
5;16;28000;28000;223;0;36;0;0;0;36;0;0.007964285714285714;0.0014357142857142856
6;15;30000;30000;190;0;34;1;0;0;34;1;0.006333333333333333;0.00134
7;14;38000;38000;1456;0;27;7;-1;0;27;8;0.03831578947368421;0.0010578947368421053
8;13;42000;42000;26;0;24;0;0;0;24;0;0.000619047619047619;0.0009571428571428571
9;12;43000;43000;5385;0;24;37;2;0;24;35;0.12523255813953488;0.0009348837209302325
10;11;52000;52000;1901;0;19;10;0;0;19;10;0.036557692307692305;0.000773076923076923
11;10;58000;58000;1003;0;18;3;-1;0;18;4;0.01729310344827586;0.000693103448275862
12;9;59000;59000;1947;0;17;8;2;0;17;6;0.033;0.0006813559322033898
13;8;62000;62000;1554;0;16;5;1;0;16;4;0.02506451612903226;0.0006483870967741935
14;7;64000;64000;1116;0;16;5;0;0;16;5;0.0174375;0.000628125
15;6;66000;66000;2473;0;15;12;-3;0;15;15;0.03746969696969697;0.0006090909090909092
16;5;69000;69000;4059;0;15;27;1;0;15;26;0.058826086956521736;0.0005826086956521739
17;4;82000;82000;883;0;13;3;-2;0;13;5;0.010768292682926828;0.0004902439024390243
18;3;86000;86000;2355;0;12;7;-2;0;12;9;0.027383720930232558;0.00046744186046511623
19;2;90000;90000;4082;0;11;26;6;0;11;20;0.04535555555555556;0.0004466666666666667
20;1;91000;91000;9502;1;11;58;14;0;11;44;0.10441758241758242;0.0004417582417582418
;;1000000;;;;;224;;;;201;0.8770173331059736;0.02269692284846055;0.8997142559544342
;;;;;;;0.10267857142857142;;;;;
