ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;323;0;100;0;0;0;100;0;0.0323;0.0019660000000000003;;58993;60109;6856;25428;59028;58941;67219;6225;493516;60061
2;19;10000;10000;636;0;100;0;0;0;100;0;0.0636;0.0019660000000000003;;115465;121866;68964;87232;116519;115279;120776;7304;433388;115726
3;18;10000;10000;1096;0;100;0;0;0;100;0;0.1096;0.0019660000000000003;;198276;205721;187388;204914;200189;198220;210288;6243;345643;200370
4;17;10000;10000;815;0;100;0;0;0;100;0;0.0815;0.0019660000000000003;;147568;153777;388626;405409;148197;147473;154804;6218;405332;148696
5;16;11000;11000;17;0;91;0;0;0;91;0;0.0015454545454545454;0.0017872727272727274;;3918;5198;4912;555329;3970;3861;4805;4392;605511;4100
6;15;11000;11000;110;0;91;0;0;0;91;0;0.01;0.0017872727272727274;;20663;20663;12523;561928;20663;20606;22042;4393;591157;20835
7;14;13000;13000;1284;0;77;17;-4;0;77;21;0.09876923076923078;0.0015123076923076926;;232123;810542;5278;585149;293875;232068;811337;4397;745565;349099
8;13;13000;13000;837;0;77;14;14;0;77;0;0.06438461538461539;0.0015123076923076926;;151662;732136;240790;824490;212482;151472;157705;4417;817737;152518
9;12;16000;16000;243;0;63;0;0;0;63;0;0.0151875;0.00122875;;44599;50326;4357;975702;44803;44542;50448;3652;975733;45061
10;11;17000;17000;420;0;59;0;0;0;59;0;0.024705882352941175;0.0011564705882352942;;76457;77485;4668;1020679;76487;76400;77344;3652;1018542;76833
11;10;20000;20000;593;0;50;2;0;0;50;2;0.02965;0.0009830000000000001;;107601;586123;540436;1107238;135656;107544;544877;540436;1097819;133971
12;9;24000;24000;206;0;42;1;-2;0;42;3;0.008583333333333333;0.0008191666666666667;;37952;433698;4567;1210262;47412;37895;433539;3652;1208161;50409
13;8;25000;25000;2169;0;40;29;4;0;40;25;0.08676;0.0007864;;391531;832539;4543;1250994;493671;391473;792225;3666;1248910;483565
14;7;34000;34000;106;0;30;0;0;0;30;0;0.0031176470588235292;0.0005782352941176471;;19949;20082;85349;1645478;19949;19892;20028;85177;1643412;19892
15;6;50000;50000;10;0;20;0;0;0;20;0;0.0002;0.0003932;;2660;40808;1016028;1683808;4567;2603;41519;1016569;1684382;4548
16;5;63000;63000;3802;0;16;36;0;0;16;36;0.06034920634920635;0.00031206349206349207;;685986;2264887;4543;1673927;1636487;686030;2931337;3666;1671895;1661914
17;4;68000;68000;3834;0;15;27;-3;0;15;30;0.056382352941176474;0.00028911764705882354;;691478;4611799;143460;3470812;2054934;691418;3966514;143182;3469403;1975338
18;3;71000;71000;7401;0;14;65;2;0;14;63;0.10423943661971831;0.0002769014084507042;;2512907;7220199;4567;6430819;4505147;2471187;6884363;3672;6430173;3949349
19;2;82000;82000;462;0;13;1;0;0;13;1;0.0056341463414634144;0.00023975609756097561;;84022;1542637;4543;8946784;196235;83965;1536904;3666;8946213;195861
20;1;85000;85000;873;0;12;8;2;0;12;6;0.010270588235294118;0.00023129411764705881;;158139;1950395;455665;10492538;617125;158084;1950620;457511;10486307;565120
;;1000000;;;;;200;;;;187;0.8667793939312575;0.021757516150961505;0.888536910082219
;;;;;;;0.065;;;;;
