ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;491;0;100;0;0;0;100;0;0.0491;0.0019660000000000003;;89236;89271;5278;25428;89265;89146;90128;4392;50080;89615
2;19;10000;10000;130;0;100;0;0;0;100;0;0.013;0.0019660000000000003;;24262;24267;97672;117475;24265;24172;25154;4392;103197;24645
3;18;11000;11000;554;0;91;0;0;0;91;0;0.05036363636363636;0.0017872727272727274;;100610;105392;4536;143956;100747;100658;105611;3647;141520;101498
4;17;12000;12000;14;0;84;0;0;0;84;0;0.0011666666666666668;0.0016383333333333334;;3391;3421;4560;246944;3391;3334;4278;3647;244530;3979
5;16;13000;13000;244;0;77;1;0;0;77;1;0.01876923076923077;0.0015123076923076926;;44786;153149;5278;252667;46195;44729;153005;4392;261642;46643
6;15;13000;13000;45;0;77;0;0;0;77;0;0.0034615384615384616;0.0015123076923076926;;8967;13780;53343;299841;9073;8910;9854;4392;250270;9168
7;14;14000;14000;691;0;72;2;1;0;72;1;0.049357142857142856;0.0014042857142857143;;125247;233494;4536;311196;127960;125190;233350;3647;308833;127570
8;13;19000;19000;17;0;53;0;0;0;53;0;0.0008947368421052632;0.0010347368421052632;;3918;3948;4543;439074;3918;3861;4805;3645;436730;4392
9;12;27000;27000;1889;0;37;24;-4;0;37;28;0.06996296296296296;0.0007281481481481481;;341026;639859;5283;445548;402889;340970;639699;4408;480742;420246
10;11;27000;27000;189;0;37;4;3;0;37;1;0.007;0.0007281481481481481;;34892;268904;350013;789302;51908;34835;168059;4408;809936;38552
11;10;29000;29000;523;0;35;4;-1;0;35;5;0.018034482758620688;0.0006779310344827587;;95004;225366;4567;826806;107350;94947;225470;3670;1003834;109734
12;9;30000;30000;709;0;34;7;0;0;34;7;0.023633333333333333;0.0006553333333333334;;128477;236923;126004;924666;141785;128420;237568;125795;1286858;144600
13;8;31000;31000;3028;0;33;38;0;0;33;38;0.09767741935483872;0.0006341935483870968;;546281;1412762;4543;1055923;734067;546225;1190741;3645;1418959;715002
14;7;32000;32000;1043;0;32;8;-3;0;32;11;0.03259375;0.000614375;;188739;585376;4668;1605039;217252;188683;576922;3670;2735940;222216
15;6;34000;34000;1785;0;30;24;2;0;30;22;0.0525;0.0005782352941176471;;322292;1139314;4668;1796670;486462;322236;1138599;3652;2333233;459056
16;5;37000;37000;704;0;27;5;-1;0;27;6;0.01902702702702703;0.0005313513513513513;;127576;477844;4543;2431632;160580;127519;493876;3652;3127132;174333
17;4;48000;48000;5919;0;21;79;0;0;21;79;0.1233125;0.00040958333333333336;;1204245;3517071;12259;2695279;2022915;1204037;3190434;141528;4350878;1938173
18;3;79000;79000;1513;0;13;13;-4;0;13;17;0.019151898734177216;0.0002488607594936709;;273361;3766516;4543;3902582;684288;285961;3790909;3666;7110338;1109222
19;2;87000;87000;4925;0;12;35;-4;0;12;39;0.05660919540229885;0.0002259770114942529;;972914;4830779;104119;4287567;2380428;972579;4722450;103947;8772681;2311490
20;1;96000;96000;15868;1;10;132;21;0;10;111;0.16529166666666667;0.00020479166666666668;;5998491;12969781;1813152;7808604;9757016;5182117;7101076;1812537;7805627;6065975
;;1000000;;;;;376;;;;366;0.8709071882002457;0.019058172630568828;0.8899653608308146
;;;;;;;0.026595744680851064;;;;;
