ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;178;0;100;0;0;0;100;0;0.0178;0.0019660000000000003;;32898;33958;4536;25428;32946;32808;33790;3640;22796;33723
2;19;11000;11000;98;0;91;0;0;0;91;0;0.00890909090909091;0.0017872727272727274;;18499;19507;4536;61137;18529;18409;19391;3647;58321;19245
3;18;12000;12000;312;0;84;0;0;0;84;0;0.026;0.0016383333333333334;;57026;58164;4560;81855;57044;56969;57913;3647;79024;57607
4;17;16000;16000;413;0;63;0;0;0;63;0;0.0258125;0.00122875;;75199;76202;4536;141157;75227;75142;76086;3647;138343;75544
5;16;18000;18000;1843;0;56;15;2;0;56;13;0.10238888888888889;0.0010922222222222223;;332731;441598;4536;218822;345513;332674;402153;3661;216026;341499
6;15;19000;19000;1616;0;53;20;3;0;53;17;0.08505263157894737;0.0010347368421052632;;291878;699073;4536;554055;330590;291823;439661;3647;551281;311469
7;14;24000;24000;1202;0;42;7;-1;0;42;8;0.050083333333333334;0.0008191666666666667;;217350;517126;66601;848377;230825;217294;279813;66380;883031;225508
8;13;24000;24000;189;0;42;2;1;0;42;1;0.007875;0.0008191666666666667;;34892;76077;287460;1068224;36610;34835;334517;145830;993547;42203
9;12;25000;25000;207;0;40;0;0;0;40;0;0.00828;0.0007864;;38122;42173;4567;1105749;38230;38065;39009;3670;1103016;38273
10;11;26000;26000;344;0;39;3;0;0;39;3;0.01323076923076923;0.0007561538461538463;;62789;546699;4668;1146483;78583;62732;546196;3652;1143767;78679
11;10;27000;27000;840;0;38;8;-1;0;38;9;0.03111111111111111;0.0007281481481481481;;152056;488792;4668;1211940;176576;151999;489644;3652;1209241;186276
12;9;29000;29000;2816;0;35;39;2;0;35;37;0.09710344827586206;0.0006779310344827587;;507999;1774254;4543;1366853;720858;507942;1515406;3652;1364173;709888
13;8;32000;32000;3247;0;32;41;2;0;32;39;0.10146875;0.000614375;;585685;1609899;83955;1918128;847082;585633;1552948;83777;1915372;784592
14;7;36000;36000;1600;0;28;17;1;0;28;16;0.044444444444444446;0.0005461111111111111;;289005;1511748;426023;2597245;429504;288950;755185;429319;2594320;372689
15;6;40000;40000;1009;0;25;6;-1;0;25;7;0.025225;0.0004915000000000001;;182620;683805;41602;2972272;222610;182563;683805;41496;2969279;229945
16;5;42000;42000;5846;1;24;89;8;0;24;81;0.1391904761904762;0.00046809523809523816;;1104002;4866176;4543;3157839;2850342;1103958;3486419;3666;3154867;2265820
17;4;46000;46000;215;1;22;2;0;0;22;2;0.004673913043478261;0.0004273913043478261;;39567;2312088;4690;9642625;225388;39510;1331170;42841;4998161;158879
18;3;59000;59000;732;1;17;5;0;0;17;5;0.01240677966101695;0.00033322033898305084;;132625;1049322;4567;10250779;241044;132568;631164;3672;6230278;201096
19;2;61000;61000;2864;1;17;33;3;0;17;30;0.04695081967213115;0.00032229508196721313;;516753;4798814;101623;11438874;1915014;516695;4797831;101387;6366115;1695760
20;1;80000;80000;2109;1;12;18;1;0;12;17;0.0263625;0.00024575000000000004;;380661;7020776;331413;15085049;2085174;380681;4828171;331032;8546613;1542628
;;1000000;;;;;305;;;;285;0.8743694563395499;0.016783019561556072;0.8911524759011059
;;;;;;;0.06557377049180328;;;;;
