ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;13000;13000;658;0;77;0;0;0;77;0;0.05061538461538462;0.0015123076923076926;;119292;119327;4536;25428;119321;119202;120184;3640;23538;120128
2;19;19000;19000;832;0;53;0;0;0;53;0;0.043789473684210524;0.0010347368421052632;;150658;155593;4560;147531;150897;150668;155814;3640;145457;151651
3;18;22000;22000;48;0;46;0;0;0;46;0;0.002181818181818182;0.0008936363636363637;;9511;9541;4560;300505;9528;9454;10398;3647;356641;10227
4;17;23000;23000;59;0;44;0;0;0;44;0;0.0025652173913043477;0.0008547826086956522;;11483;11513;4536;312292;11498;11426;12370;3640;310223;12158
5;16;24000;24000;383;0;42;0;0;0;42;0;0.015958333333333335;0.0008191666666666667;;69810;69945;5302;326107;69841;69753;70697;4385;527084;70092
6;15;24000;24000;1109;0;42;6;1;0;42;5;0.04620833333333333;0.0008191666666666667;;200622;359533;78527;398438;218055;200566;360488;5236;324055;218035
7;14;31000;31000;1313;0;33;7;-1;0;33;8;0.04235483870967742;0.0006341935483870968;;237342;555436;4536;601447;269452;237286;556557;3647;1089855;270553
8;13;38000;38000;1687;0;27;15;1;0;27;14;0.044394736842105265;0.0005173684210526316;;304780;834141;160094;841287;382744;304607;734313;159883;1800436;384133
9;12;38000;38000;5328;0;27;37;1;0;27;36;0.14021052631578948;0.0005173684210526316;;960499;1630871;468350;1148623;1155371;960442;1616356;159938;877537;1127324
10;11;39000;39000;982;0;26;5;0;0;26;5;0.02517948717948718;0.0005041025641025641;;177758;355363;127772;2111676;192743;177701;355356;127589;2109706;192556
11;10;43000;43000;230;0;24;1;0;0;24;1;0.005348837209302326;0.00045720930232558143;;42270;325486;4543;2292100;54088;42213;61429;3652;3438559;43362
12;9;44000;44000;1451;0;23;6;1;0;23;5;0.03297727272727273;0.00044681818181818185;;262179;2026613;19020;2337094;363714;262124;1825131;18786;3936769;349216
13;8;44000;44000;585;0;23;3;0;0;23;3;0.013295454545454546;0.00044681818181818185;;106156;1669111;284939;2729066;185217;106099;1665972;18922;4206896;180335
14;7;48000;48000;1136;0;21;9;1;0;21;8;0.023666666666666666;0.00040958333333333336;;205485;1831559;283355;2838002;338964;205428;1784944;283181;3870338;332726
15;6;55000;55000;33;0;19;0;-1;0;18;1;0.0006;0.00035745454545454546;;6808;6838;4567;3046378;6811;6751;290091;3670;3934164;22585
16;5;60000;60000;4229;0;17;29;6;0;17;23;0.07048333333333333;0.0003276666666666667;;781832;3477368;4567;3056134;1192897;766644;3477961;3672;4229171;1314895
17;4;70000;70000;2063;0;15;10;-4;0;14;14;0.029471428571428572;0.00028085714285714286;;372457;2835146;4567;3997372;702496;372399;1235833;3670;6432336;678975
18;3;79000;79000;648;0;13;2;-1;0;13;3;0.008202531645569621;0.0002488607594936709;;117512;244457;4541;4674683;131878;117455;263486;3666;4672396;139427
19;2;80000;80000;20227;0;12;98;12;0;12;86;0.2528375;0.00024575000000000004;;4829109;10592177;4543;4922254;8616715;4817518;7261497;3666;4919893;6569115
20;1;87000;87000;2786;1;11;13;4;0;11;9;0.03202298850574713;0.0002259770114942529;;502592;11469154;14818;13655619;1799336;502537;1745859;15095;11224342;721620
;;1000000;;;;;241;;;;221;0.8823641627912188;0.011553824919934787;0.8939179877111536
;;;;;;;0.08298755186721991;;;;;
