ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;358;0;100;0;0;0;100;0;0.0358;0.0019660000000000003;;65300;66389;4560;25428;65335;65210;66192;3640;23476;66133
2;19;11000;11000;539;0;91;0;0;0;91;0;0.049;0.0017872727272727274;;97877;98880;4536;93539;97906;97820;98764;3640;91403;98574
3;18;12000;12000;790;0;84;2;2;0;84;0;0.06583333333333333;0.0016383333333333334;;143063;249415;4536;193762;145774;143006;148570;3647;246482;143869
4;17;13000;13000;1042;0;77;18;1;0;77;17;0.08015384615384616;0.0015123076923076926;;188553;444720;5302;339101;216543;188497;367301;4385;454621;208713
5;16;13000;13000;635;0;77;7;7;0;77;0;0.048846153846153845;0.0015123076923076926;;115166;371527;196993;529984;126910;115109;122729;4392;375925;115631
6;15;18000;18000;284;0;56;5;0;0;56;5;0.01577777777777778;0.0010922222222222223;;51977;367321;5403;647614;65272;51920;226733;4392;811531;62431
7;14;18000;18000;903;0;56;11;0;0;56;11;0.050166666666666665;0.0010922222222222223;;163412;662994;60647;702035;203973;163355;663371;60540;645524;206941
8;13;20000;20000;156;0;50;1;0;0;50;1;0.0078;0.0009830000000000001;;28942;344509;73782;868022;35254;28885;344355;73625;865969;35195
9;12;33000;33000;1763;0;31;11;-2;0;31;13;0.05342424242424242;0.0005957575757575758;;318331;888041;108183;899520;398900;318275;1082723;108090;1636158;429156
10;11;33000;33000;1720;0;31;17;-3;0;31;20;0.052121212121212124;0.0005957575757575758;;310596;1106679;430163;1220579;479171;310540;1106731;430068;1321985;487167
11;10;33000;33000;2275;0;31;21;4;0;31;17;0.06893939393939394;0.0005957575757575758;;410622;1174635;744876;1544465;554826;410564;958212;109286;1649823;519787
12;9;35000;35000;1266;0;29;17;2;0;29;15;0.03617142857142857;0.0005617142857142857;;228876;874270;4567;2125548;366489;228820;874069;3670;2123371;359338
13;8;39000;39000;188;0;26;3;0;0;26;3;0.004820512820512821;0.0005041025641025641;;34705;140893;316215;2823281;46904;34648;140650;316003;3198210;46832
14;7;57000;57000;112;0;18;0;0;0;18;0;0.0019649122807017545;0.00034491228070175444;;21020;21155;4543;2860822;21048;20963;21771;3666;3451907;21065
15;6;59000;59000;11694;0;17;90;1;0;17;89;0.19820338983050848;0.00033322033898305084;;3077615;5877500;4543;2884867;4553718;3077127;5876865;3666;2880436;4407252
16;5;66000;66000;394;0;16;8;5;0;16;3;0.0059696969696969695;0.0002978787878787879;;71782;532037;1380079;8307386;165532;71725;179021;1515490;6078747;102984
17;4;71000;71000;785;0;14;4;-3;0;14;7;0.011056338028169015;0.0002769014084507042;;142162;2485595;4543;8381892;317282;142240;2409614;3666;8341803;406192
18;3;75000;75000;3014;0;14;20;-2;0;14;22;0.04018666666666667;0.0002621333333333334;;543748;5695758;4543;8527190;1547673;543692;5695123;3666;8487122;1481196
19;2;76000;76000;1712;0;13;19;-1;0;13;20;0.022526315789473682;0.0002586842105263158;;415678;6117193;189665;9297649;1927604;309214;6115968;189402;9257402;1876576
20;1;80000;80000;2084;1;13;20;3;0;13;17;0.02605;0.00024575000000000004;;376231;9975793;107495;10258735;2339628;376176;6230165;107176;10256764;1373563
;;1000000;;;;;274;;;;260;0.8748118872197841;0.016456235826629414;0.8912681230464135
;;;;;;;0.051094890510948905;;;;;
