ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;13000;13000;1399;0;77;0;0;0;77;0;0.10761538461538461;0.0015123076923076926;;252809;258578;4536;25428;254254;252720;260039;3647;23452;255186
2;19;14000;14000;139;0;72;0;0;0;72;0;0.009928571428571429;0.0014042857142857143;;25877;25912;4536;281046;25891;25787;26769;3640;278889;26579
3;18;17000;17000;407;0;59;0;0;0;59;0;0.023941176470588237;0.0011564705882352942;;74128;75251;3656;309142;74157;74071;75015;3640;306970;74786
4;17;23000;23000;1172;0;44;7;-3;0;44;10;0.050956521739130435;0.0008547826086956522;;211961;473082;5278;385678;236372;211905;473920;4392;567783;238917
5;16;23000;23000;1005;0;44;9;3;0;44;6;0.043695652173913045;0.0008547826086956522;;181905;442969;220679;599971;207068;181849;443873;4406;481834;205185
6;15;25000;25000;527;0;40;2;1;0;40;1;0.02108;0.0007864;;95718;177456;3615;784207;98643;95661;177314;3640;782096;98269
7;14;26000;26000;1305;0;39;8;-1;0;39;9;0.05019230769230769;0.0007561538461538463;;235898;754652;261338;882369;268122;235841;754482;261153;880275;268968
8;13;28000;28000;861;0;36;9;0;0;36;9;0.03075;0.0007021428571428571;;155981;1004234;34460;1120882;222679;155924;823401;34280;1118806;217613
9;12;34000;34000;1591;0;30;13;0;0;30;13;0.046794117647058826;0.0005782352941176471;;287374;1197309;82694;1279418;455075;287318;1197667;82538;1277363;455186
10;11;37000;37000;594;0;28;2;1;0;28;1;0.016054054054054055;0.0005313513513513513;;107788;513616;4567;1569402;123512;107731;513467;3652;1567367;122654
11;10;39000;39000;59;0;26;0;0;0;26;0;0.0015128205128205128;0.0005041025641025641;;11483;12940;261274;1679990;11543;11426;12568;261072;1677976;11474
12;9;41000;41000;2867;0;25;20;-1;0;25;21;0.06992682926829269;0.00047951219512195123;;517180;2002902;5307;1694197;799413;517123;2003217;4428;2716287;738443
13;8;41000;41000;4036;0;25;32;2;0;25;30;0.0984390243902439;0.00047951219512195123;;727820;1827292;526246;2214272;1132120;727764;2045535;5266;2814898;1166203
14;7;64000;64000;8373;0;16;49;-2;0;16;51;0.130828125;0.0003071875;;1706880;5525221;4543;3319938;3167369;1706892;5272846;3666;3318031;3181890
15;6;66000;66000;2564;0;15;16;-4;0;15;20;0.03884848484848485;0.0002978787878787879;;462642;3035905;4690;6035202;1127952;462587;3095230;191352;6283383;1065025
16;5;72000;72000;2454;0;14;21;7;0;14;14;0.034083333333333334;0.0002730555555555556;;442839;3765092;4543;6990209;1172694;442781;1420266;3666;6876771;725737
17;4;82000;82000;4419;0;12;18;1;0;12;17;0.053890243902439024;0.00023975609756097561;;796774;8351713;1733555;10288196;2215474;800846;3350206;1898126;7749035;1488748
18;3;89000;89000;3006;1;12;22;3;0;12;19;0.0337752808988764;0.0002208988764044944;;542318;8800408;4543;11087860;3077755;542261;6825858;3666;11086007;2121219
19;2;92000;92000;1008;1;11;3;-1;0;11;4;0.010956521739130434;0.00021369565217391304;;182358;1207676;672112;21510194;369370;182377;1207258;670493;11635715;435771
20;1;93000;93000;730;1;11;3;0;0;11;3;0.007849462365591397;0.00021139784946236562;;132268;6033315;4543;21881130;1202634;132211;3417417;3666;12086089;839189
;;1000000;;;;;234;;;;228;0.8811179120802208;0.012363909834368268;0.8934818219145891
;;;;;;;0.02564102564102564;;;;;
